,words,count
1498,grootte,3
1499,korting,3
1500,vinden,3
1501,social,3
1502,efﬁciëntie,3
1503,bijscholing,3
1504,fase,3
1505,tijdelijk,3
1506,begeleiden,3
1507,verbreden,3
1508,trajecten,3
1509,basiseducatie,3
1510,opdrachten,3
1511,knelpuntberoepen,3
1512,werkzoekende,3
1513,verplicht,3
1514,omgevormd,3
1515,omwille,3
1516,tegemoet,3
1517,ervaring,3
1518,begeleid,3
1519,normale,3
1520,overheidsopdrachten,3
1521,regisseursrol,3
1522,hefboom,3
1523,cohesie,3
1524,gezinsondersteuning,3
1525,samenlevingsopbouw,3
1526,plaatsen,3
1527,successierechten,3
1528,opvangcapaciteit,3
1529,grond,3
1530,provinciale,3
1531,verruimen,3
1532,seksueel,3
1533,oplossen,3
1534,minderjarige,3
1535,jonge,3
1536,vastgelegd,3
1537,wooncode,3
1538,verwerven,3
1539,redenen,3
1540,effect,3
1541,vergrijzing,3
1542,kleinere,3
1543,marktconforme,3
1544,gelegen,3
1545,verantwoord,3
1546,percelen,3
1547,volgens,3
1548,verlopen,3
1549,versnelde,3
1550,grondgebied,3
1551,gezonde,3
1552,koopwoningen,3
1553,gezamenlijk,3
1554,mechanisme,3
1555,differentiëren,3
1556,voldoen,3
1557,woonbevak,3
1558,substantiële,3
1559,gewestelijk,3
1560,voorhefﬁng,3
1561,registratierecht,3
1562,inschrijving,3
1563,slechts,3
1564,gewaarborgd,3
1565,doorbreken,3
1566,bijvoorbeeld,3
1567,overeenstemming,3
1568,stadskernen,3
1569,hetzelfde,3
1570,bouwmaatschappijen,3
1571,méér,3
1572,responsabilisering,3
1573,situaties,3
1574,gebracht,3
1575,verankerd,3
1576,koopmaatschappijen,3
1577,woningbezit,3
1578,leegstand,3
1579,huisjesmelkers,3
1580,gemeentelijk,3
1581,lang,3
1582,mantelzorgers,3
1583,technologie,3
1584,grenzen,3
1585,eerstelijnszorg,3
1586,zorgaanbod,3
1587,bereikbaar,3
1588,meerjarenplanning,3
1589,aangemoedigd,3
1590,maximumfactuur,3
1591,draagkracht,3
1592,bereikt,3
1593,depressies,3
1594,enz,3
1595,gedaan,3
1596,dag,3
1597,sociaalculturele,3
1598,stijl,3
1599,openheid,3
1600,schenken,3
1601,vooropgestelde,3
1602,psychiatrische,3
1603,aangegane,3
1604,overmatige,3
1605,zogenaamde,3
1606,ongelijkheid,3
1607,kind,3
1608,eerbiediging,3
1609,bestreden,3
1610,decretale,3
1611,gegarandeerd,3
1612,levert,3
1613,vertegenwoordigers,3
1614,leerlingenvervoer,3
1615,loop,3
1616,ontwikkelingsdoelen,3
1617,daarenboven,3
1618,modern,3
1619,ivm,3
1620,heel,3
1621,overeenkomstig,3
1622,beginnen,3
1623,beperking,3
1624,evenwichtig,3
1625,technisch,3
1626,wetten,3
1627,dure,3
1628,gewoon,3
1629,buitengewoon,3
1630,spijbelen,3
1631,meewerken,3
1632,verleden,3
1633,ictinfrastructuur,3
1634,instantie,3
1635,lesuren,3
1636,studieﬁnanciering,3
1637,synergieën,3
1638,opbrengen,3
1639,fundamentele,3
1640,grondwet,3
1641,etnische,3
1642,minderheidsgroepen,3
1643,realiseert,3
1644,inschrijvingsplicht,3
1645,lessen,3
1646,overlastfenomenen,3
1647,spreken,3
1648,inburgeringstrajecten,3
1649,nederlandsonkundige,3
1650,wettelijke,3
1651,passende,3
1652,aanvaarden,3
1653,doortastende,3
1654,cf,3
1655,gepaste,3
1656,mechanismen,3
1657,wet,3
1658,gerechtelijke,3
1659,illegaliteit,3
1660,geldboetes,3
1661,beteugelen,3
1662,debat,3
1663,uitgroeien,3
1664,krijgt,3
1665,buurten,3
1666,inbreng,3
1667,publiekprivate,3
1668,aanpassingen,3
1669,beleidsuitvoering,3
1670,bevoorrechte,3
1671,kunsten,3
1672,monumenten,3
1673,landschappen,3
1674,kostprijs,3
1675,omroep,3
1676,bv,3
1677,betreffende,3
1678,onafhankelijk,3
1679,instituut,3
1680,sportparticipatie,3
1681,eventuele,3
1682,erkent,3
1683,regelingen,3
1684,goedkeuring,3
1685,belastingen,3
1686,klantgerichte,3
1687,vóór,3
1688,gemeentedecreet,3
1689,stedenbeleid,3
1690,dynamisch,3
1691,dialoog,3
1692,taakverdeling,3
1693,heen,3
1694,management,3
1695,vervanging,3
1696,ondernemingsloketten,3
1697,egovernment,3
1698,optimaliseren,3
1699,sturen,3
1700,houdende,3
1701,mobiliteitsplan,3
1702,verkeersslachtoffer,3
1703,zorgzame,3
1704,gevaarlijke,3
1705,punten,3
1706,meest,3
1707,nmbs,3
1708,regelmatig,3
1709,overstromingsgebieden,3
1710,waterhuishouding,3
1711,zuinig,3
1712,infrastructuurwerken,3
1713,rijn,3
1714,zaventem,3
1715,antwerpse,3
1716,2000,3
1717,onverkort,3
1718,maritieme,3
1719,haven,3
1720,reeds,3
1721,63,3
1722,38000,3
1723,natuurgebied,3
1724,10000,3
1725,bosgebied,3
1726,gebieden,3
1727,afhandeling,3
1728,gemachtigde,3
1729,waarbinnen,3
1730,gedeelte,3
1731,bodembescherming,3
1732,verbintenissen,3
1733,stemmen,3
1734,afgesproken,3
1735,aanleiding,3
1736,waterbeleid,3
1737,drinkwater,3
1738,reglementering,3
1739,bedrijfsgronden,3
1740,ovam,3
1741,eenvoudig,3
1742,energieefﬁciëntie,3
1743,resoluut,3
1744,netbeheerders,3
1745,energiebeleid,3
1746,70,3
1747,èn,3
1748,huis,3
1749,vzw,3
1750,schrijven,3
1751,dossiers,3
1752,tenslotte,3
1753,stem,3
1754,bijstand,3
1755,export,3
1756,werd,3
1757,wapenexport,3
1758,statistiek,3
1759,optie,3
1760,uitrusting,3
1761,zeggen,3
1762,verhaal,3
1763,jegens,3
1764,talen,3
1765,uitvoerbeleid,3
1766,wetenschappen,3
1767,secretaris,3
1768,19951999,3
1769,albert,3
1770,iilaan,3
1771,sp,3
1772,advocaat,3
1773,19921995,3
1774,izegem,3
1775,aanhorigheden,3
1776,grijpen,2
1777,10,2
1778,eendrachtige,2
1779,12,2
1780,meerwaardeneconomie,2
1781,ondernemen…,2
1782,…werkgelegenheid,2
1783,b3,2
1784,ii,2
1785,iii,2
1786,28,2
1787,29,2
1788,woonkwaliteit,2
1789,iv,2
1790,zeker,2
1791,32,2
1792,37,2
1793,houvast,2
1794,leerlingendrukprestatiedruk,2
1795,elooisakkoord,2
1796,kansengelijkheid,2
1797,herwaardering,2
1798,internettoegang,2
1799,hoktsp,2
1800,artsenopleiding,2
1801,financiering,2
1802,43,2
1803,vi,2
1804,gedeeld,2
1805,44,2
1806,45,2
1807,holocaustmuseum,2
1808,bedreigt,2
1809,ondermijnen,2
1810,vii,2
1811,48,2
1812,uitdragen,2
1813,a4,2
1814,viii,2
1815,aantrekkingskracht,2
1816,ix,2
1817,behoorlijk,2
1818,regelgeven,2
1819,57,2
1820,x,2
1821,vlotter,2
1822,xi,2
1823,klantvriendelijkheid,2
1824,bodemsanering,2
1825,xiii,2
1826,xiv,2
1827,73,2
1828,xvvlaanderen,2
1829,bilateraal,2
1830,xvi,2
1831,78,2
1832,regeringsverklaring,2
1833,93,2
1834,94,2
1835,fientje,2
1836,moerman,2
1837,frank,2
1838,vandenbroucke,2
1839,96,2
1840,inge,2
1841,vervotte,2
1842,97,2
1843,dirk,2
1844,98,2
1845,bert,2
1846,anciaux,2
1847,99,2
1848,geert,2
1849,bourgeois,2
1850,kris,2
1851,peeters,2
1852,101,2
1853,marino,2
1854,keulen,2
1855,102,2
1856,kathleen,2
1857,brempt,2
1858,103,2
1859,colofon,2
1860,104,2
1861,zovele,2
1862,levensstandaard,2
1863,potentieel,2
1864,complexe,2
1865,eerder,2
1866,ondernemingszin,2
1867,investeert,2
1868,ambitieus,2
1869,onlosmakelijk,2
1870,verantwoordelijkheden,2
1871,innovatief,2
1872,zet,2
1873,nieuwste,2
1874,stages,2
1875,deeltijds,2
1876,zicht,2
1877,langere,2
1878,onbeantwoorde,2
1879,arbeidsparticipatie,2
1880,stijgen,2
1881,arbeidskost,2
1882,scholing,2
1883,gezondheidstoestand,2
1884,vervroegd,2
1885,uittreden,2
1886,combineren,2
1887,ziekte,2
1888,functionele,2
1889,beperkingen,2
1890,gehinderd,2
1891,eenieder,2
1892,reële,2
1893,afgestemde,2
1894,herzien,2
1895,samenhangend,2
1896,overheidsoptreden,2
1897,teveel,2
1898,leidt,2
1899,rendement,2
1900,contraproductief,2
1901,stoppen,2
1902,vaststellen,2
1903,toetssteen,2
1904,onderling,2
1905,daarna,2
1906,spreekt,2
1907,draagvlak,2
1908,klachten,2
1909,geworden,2
1910,evolutie,2
1911,vestigen,2
1912,voorop,2
1913,–en,2
1914,kerntaken,2
1915,bureaucratische,2
1916,afdoende,2
1917,bekende,2
1918,geactualiseerd,2
1919,wetenschaps,2
1920,technologiebeleid,2
1921,spoorinfrastructuur,2
1922,doorzichtige,2
1923,activerend,2
1924,afsluiten,2
1925,verwoord,2
1926,burgemeesters,2
1927,fractie,2
1928,aangekondigde,2
1929,uiterlijk,2
1930,parlementair,2
1931,wetsvoorstellen,2
1932,dienen,2
1933,onverwijld,2
1934,keuren,2
1935,parallel,2
1936,coöperatief,2
1937,federalisme,2
1938,ijveren,2
1939,eiland,2
1940,uitgebreide,2
1941,slagkracht,2
1942,dichtst,2
1943,betutteling,2
1944,werkingsuitgaven,2
1945,meerkosten,2
1946,democratie,2
1947,democratisch,2
1948,daarover,2
1949,overheidsadministratie,2
1950,doeltreffende,2
1951,uitbouwt,2
1952,principieel,2
1953,voorgesteld,2
1954,echter,2
1955,verbinden,2
1956,samenwerkingsakkoord,2
1957,afgesloten,2
1958,komende,2
1959,selectieve,2
1960,orde,2
1961,overbodige,2
1962,vlakken,2
1963,marge,2
1964,beding,2
1965,dalen,2
1966,enige,2
1967,entiteit,2
1968,dynamisme,2
1969,zorgzaam,2
1970,nestwarmte,2
1971,geslacht,2
1972,vanzelfsprekend,2
1973,collectief,2
1974,egoïsme,2
1975,gegrondvest,2
1976,competitieve,2
1977,gelijktijdig,2
1978,bevordert,2
1979,toekomstgerichte,2
1980,gestalte,2
1981,constructieve,2
1982,wisselwerking,2
1983,peil,2
1984,groeien,2
1985,benutten,2
1986,centrale,2
1987,daarop,2
1988,complementair,2
1989,volop,2
1990,niettraditionele,2
1991,kennisintensieve,2
1992,voluit,2
1993,faciliteren,2
1994,nastreven,2
1995,buurlanden,2
1996,contacten,2
1997,was,2
1998,hedendaagse,2
1999,krachten,2
2000,verkocht,2
2001,marketing,2
2002,slot,2
2003,ondernemende,2
2004,innoverende,2
2005,trend,2
2006,middelgrote,2
2007,vijf,2
2008,vergemakkelijken,2
2009,zaak,2
2010,namelijk,2
2011,ondernemer,2
2012,klantvriendelijker,2
2013,beleidsraam,2
2014,risicokapitaal,2
2015,waarborgregeling,2
2016,defederalisering,2
2017,kapitaal,2
2018,regionalisering,2
2019,pmv,2
2020,enveloppe,2
2021,agentschap,2
2022,innovatieketen,2
2023,beperkte,2
2024,hechten,2
2025,programma’s,2
2026,statuut,2
2027,gedifferentieerd,2
2028,kenniscentra,2
2029,facetten,2
2030,potentiële,2
2031,aangewend,2
2032,innovatiepotentieel,2
2033,onderhandelen,2
2034,flankerend,2
2035,volstaat,2
2036,klaar,2
2037,bedrijfsvriendelijke,2
2038,streekbeleid,2
2039,instrumentarium,2
2040,interactie,2
2041,wederzijdse,2
2042,opmaak,2
2043,rsv,2
2044,voorraad,2
2045,planologische,2
2046,versnellen,2
2047,bouwrijp,2
2048,bestemming,2
2049,voorkeur,2
2050,voedselveiligheid,2
2051,concurrentiekracht,2
2052,actualiseren,2
2053,conclusies,2
2054,gekwantiﬁceerde,2
2055,introduceren,2
2056,welbepaalde,2
2057,inrichtingen,2
2058,momenteel,2
2059,moduleren,2
2060,afkoppelingsplicht,2
2061,winwin,2
2062,mits,2
2063,concurrentiepositie,2
2064,overwegingen,2
2065,benchmark,2
2066,gevolge,2
2067,benchmarking,2
2068,verﬁjnen,2
2069,specifieke,2
2070,ﬂexibiliteit,2
2071,stadsvernieuwingsfonds,2
2072,verweving,2
2073,woon–,2
2074,winkels,2
2075,geleverd,2
2076,schade,2
2077,musical,2
2078,muziek,2
2079,ﬁlm,2
2080,mode,2
2081,literatuur,2
2082,letteren,2
2083,investeringsmaatschappij,2
2084,landbouwers,2
2085,gebruikt,2
2086,grondruil,2
2087,landbouwbedrijf,2
2088,landbouwbeleid,2
2089,plattelandseconomie,2
2090,vervat,2
2091,kwaliteitsbeleid,2
2092,geproduceerd,2
2093,aanmoedigen,2
2094,gevoerd,2
2095,energievoorziening,2
2096,gesteund,2
2097,standpunten,2
2098,kwaliteitsnormen,2
2099,coherente,2
2100,rederscentrale,2
2101,dé,2
2102,uitgesloten,2
2103,werkwinkels,2
2104,arbeidsgehandicapten,2
2105,etnischculturele,2
2106,minderheden,2
2107,soepele,2
2108,betaalde,2
2109,genoeg,2
2110,wijzigende,2
2111,vlaming,2
2112,werkgelegenheidsbeleid,2
2113,ervaren,2
2114,afstand,2
2115,gemakkelijker,2
2116,terecht,2
2117,werkgelegenheidsakkoord,2
2118,gemaakte,2
2119,cao’s,2
2120,materies,2
2121,mn,2
2122,zorgsector,2
2123,beroepsactief,2
2124,belastingsvermindering,2
2125,inwoners,2
2126,vervangingsinkomens,2
2127,geleidelijk,2
2128,vervangingsinkomen,2
2129,zwaarder,2
2130,belast,2
2131,analoog,2
2132,geniet,2
2133,baten,2
2134,begrepen,2
2135,arbeidsinkomen,2
2136,bevatten,2
2137,gezien,2
2138,herstructurering,2
2139,aantonen,2
2140,maatregel,2
2141,alternerend,2
2142,bindende,2
2143,middelbaar,2
2144,opleidingenaanbod,2
2145,stroomlijning,2
2146,laaggeschoolde,2
2147,geïndividualiseerde,2
2148,overlappingen,2
2149,volwassenenonderwijs,2
2150,“verworven,2
2151,competenties”,2
2152,22,2
2153,vraag,2
2154,bekend,2
2155,overeengekomen,2
2156,onderscheid,2
2157,jongere,2
2158,slag,2
2159,stimulering,2
2160,buurtdiensten,2
2161,23,2
2162,ingevuld,2
2163,voort,2
2164,formules,2
2165,dienstencheques,2
2166,klusjes,2
2167,huishoudelijke,2
2168,inspanningsverbintenissen,2
2169,combinatie,2
2170,drempels,2
2171,barcelonanorm,2
2172,demograﬁsche,2
2173,opvoedings,2
2174,schakel,2
2175,diegenen,2
2176,stroomlijnen,2
2177,betaalbaarheid,2
2178,probleemjongeren,2
2179,aanbieder,2
2180,geweld,2
2181,kindermishandeling,2
2182,kinderverdwijning,2
2183,seksuele,2
2184,uitbuiting,2
2185,ernstig,2
2186,aanpakken,2
2187,oplossingen,2
2188,verkeersslachtoffers,2
2189,stijgende,2
2190,gezinsverdunning,2
2191,gelet,2
2192,woonzone,2
2193,gemeentebesturen,2
2194,gemengde,2
2195,verlengd,2
2196,persoon,2
2197,bouwkavel,2
2198,lijst,2
2199,publiek,2
2200,koppelen,2
2201,bouwgrond,2
2202,omzendbrief,2
2203,aangesneden,2
2204,landelijk,2
2205,woonuitbreidingsgebied,2
2206,2002,2
2207,gestreefd,2
2208,indicatief,2
2209,percentage,2
2210,inkomensgrenzen,2
2211,huursubsidies,2
2212,geheroriënteerd,2
2213,selectiviteit,2
2214,inkomensplafond,2
2215,huurprijs,2
2216,huurwoning,2
2217,tegemoetkoming,2
2218,verhuurkantoor,2
2219,huurder,2
2220,bijsturing,2
2221,georganiseerd,2
2222,verhuurkantoren,2
2223,verhuren,2
2224,hypothecaire,2
2225,vrijstelling,2
2226,bekomen,2
2227,voldaan,2
2228,aanmoedigingen,2
2229,woonvormen,2
2230,aspect,2
2231,uiteraard,2
2232,premies,2
2233,harmonisering,2
2234,automatisch,2
2235,bouwvergunning,2
2236,jong,2
2237,privaatpublieke,2
2238,subsidiestelsels,2
2239,gepaard,2
2240,enveloppenﬁnanciering,2
2241,resultaatsverbintenissen,2
2242,zeer,2
2243,daardoor,2
2244,doorlichting,2
2245,verﬁjnd,2
2246,huurprojecten,2
2247,bepaalt,2
2248,regisseur,2
2249,kwantiﬁceerbare,2
2250,werkingsgebied,2
2251,opsplitsing,2
2252,groep,2
2253,speciﬁek,2
2254,kordaat,2
2255,kandidaathuurders,2
2256,multilaterale,2
2257,kadaster,2
2258,vergelijkbare,2
2259,huisjesmelkerij,2
2260,wooninspectie,2
2261,bestemd,2
2262,weekendverblijven,2
2263,planologisch,2
2264,welzijns–,2
2265,gezondheidsvoorzieningen,2
2266,vrijwilliger,2
2267,preventief,2
2268,beweging,2
2269,vooreerst,2
2270,zorgproces,2
2271,zelfredzaamheid,2
2272,wensen,2
2273,doelmatigheid,2
2274,doeltreffendheid,2
2275,lossen,2
2276,continuïteit,2
2277,zorgvoorzieningen,2
2278,ernaar,2
2279,verschaffen,2
2280,zorgvormen,2
2281,zelfzorg,2
2282,mantelzorg,2
2283,ziekenhuiszorg,2
2284,registratie,2
2285,vooraf,2
2286,gebruikers,2
2287,tegemoetkomingen,2
2288,waarborgt,2
2289,stappenplan,2
2290,achterstand,2
2291,investeringsdossiers,2
2292,ziekenhuizen,2
2293,beschermt,2
2294,onaanvaardbaar,2
2295,nauwlettend,2
2296,ﬁnancieringswijze,2
2297,verzamelen,2
2298,gezondheidsrisico’s,2
2299,overgewicht,2
2300,overdraagbare,2
2301,aandoeningen,2
2302,daaruit,2
2303,voorlichting,2
2304,gelden,2
2305,bewaken,2
2306,taken,2
2307,kortverblijf,2
2308,mantelzorger,2
2309,verwanten,2
2310,rationaliseren,2
2311,zorggebruiker,2
2312,zorgbehoevende,2
2313,programmering,2
2314,leef,2
2315,zorgcentra,2
2316,•we,2
2317,facturen,2
2318,behandelen,2
2319,opgelegde,2
2320,invullen,2
2321,gebeuren,2
2322,daadwerkelijke,2
2323,putten,2
2324,uitoefening,2
2325,overheidsgebouwen,2
2326,armoedebestrijding,2
2327,armoede,2
2328,armen,2
2329,ruim,2
2330,binding,2
2331,leerwinst,2
2332,inrichtende,2
2333,machten,2
2334,ongekwaliﬁceerde,2
2335,uitstroom,2
2336,groter,2
2337,dubbele,2
2338,betekenis,2
2339,netoverschrijdende,2
2340,convenanten,2
2341,verstrekkers,2
2342,subsidiëring,2
2343,inhaalbeweging,2
2344,werkingsmiddelen,2
2345,onderwijsnetten,2
2346,kenmerken,2
2347,persoonlijke,2
2348,schoolgebonden,2
2349,stapsgewijze,2
2350,budget,2
2351,bepalingen,2
2352,gesubsidieerde,2
2353,ofﬁciële,2
2354,niethoger,2
2355,scholengemeenschap,2
2356,netoverschrijdend,2
2357,gratis,2
2358,leerlingenstatuut,2
2359,aangegeven,2
2360,uitwerking,2
2361,getoetst,2
2362,name,2
2363,onderlinge,2
2364,weggewerkt,2
2365,weer,2
2366,relevante,2
2367,disciplines,2
2368,gehanteerd,2
2369,vastleggen,2
2370,nauwgezet,2
2371,uitgangspunten,2
2372,gevraagd,2
2373,leerjaar,2
2374,betrokkenen,2
2375,starten,2
2376,voorrang,2
2377,doelen,2
2378,onderwijsveld,2
2379,stappen,2
2380,beschotten,2
2381,aso,2
2382,verruiming,2
2383,machineparken,2
2384,aanpassing,2
2385,hieraan,2
2386,gelijkwaardigverklaring,2
2387,ontwikkeld,2
2388,bekijken,2
2389,terzake,2
2390,opvolgen,2
2391,hierover,2
2392,informeren,2
2393,gesanctioneerd,2
2394,consequent,2
2395,onthaalklas,2
2396,taalbad,2
2397,beide,2
2398,opereren,2
2399,pedagogischdidactische,2
2400,taalgrensgemeenten,2
2401,dichten,2
2402,internet,2
2403,gesteld,2
2404,voortrekkersrol,2
2405,accent,2
2406,studietoelage,2
2407,vindt,2
2408,reguliere,2
2409,academisering,2
2410,injectie,2
2411,toelagen,2
2412,associatievorming,2
2413,beurzen,2
2414,deelnemen,2
2415,onderdelen,2
2416,eerbied,2
2417,vrijheden,2
2418,uitsluiten,2
2419,religieuze,2
2420,harmonieus,2
2421,deels,2
2422,doorstroming,2
2423,dergelijk,2
2424,beleidsniveaus,2
2425,functioneel,2
2426,waaraan,2
2427,opgelegd,2
2428,aanvatten,2
2429,taallessen,2
2430,inschrijft,2
2431,voleindigen,2
2432,reden,2
2433,betalen,2
2434,nietcorrect,2
2435,naleven,2
2436,inburgeringsdecreet,2
2437,gevolgd,2
2438,strafsancties,2
2439,toepassen,2
2440,inwerktrajecten,2
2441,net,2
2442,weigeren,2
2443,verlies,2
2444,uitkering,2
2445,weigering,2
2446,inwerktraject,2
2447,opleggen,2
2448,lichamelijke,2
2449,islamleraars,2
2450,beheersen,2
2451,imam,2
2452,islamleraar,2
2453,schooloriëntatie,2
2454,continue,2
2455,oriëntering,2
2456,huisvestingsbeleid,2
2457,inplanting,2
2458,gelijkheid,2
2459,responsabiliseren,2
2460,levend,2
2461,democratische,2
2462,gehandhaafd,2
2463,integratiebeleid,2
2464,politionele,2
2465,concentratie,2
2466,asielzoekers,2
2467,nietcorrecte,2
2468,wetgeving…,2
2469,strafbaarstellingen,2
2470,anders,2
2471,waarderen,2
2472,want,2
2473,kunst,2
2474,hecht,2
2475,vergroten,2
2476,cultuursector,2
2477,draagt,2
2478,topsport,2
2479,wereldkaart,2
2480,–educatie,2
2481,“de,2
2482,interlokale,2
2483,kortingsystemen,2
2484,tijdskaart,2
2485,gespecialiseerde,2
2486,sectorale,2
2487,relatie,2
2488,audiovisueel,2
2489,veld,2
2490,auteursrechten,2
2491,heldere,2
2492,opzetten,2
2493,uitwisseling,2
2494,bate,2
2495,licht,2
2496,activeren,2
2497,actuele,2
2498,medialandschap,2
2499,divers,2
2500,pluriformiteit,2
2501,informatieopdracht,2
2502,doelgroepenbereik,2
2503,respectvol,2
2504,versterkte,2
2505,reclameinkomsten,2
2506,tv,2
2507,digitaal,2
2508,orgaan,2
2509,toezien,2
2510,strikte,2
2511,toezichts,2
2512,gestroomlijnd,2
2513,kamers,2
2514,laagdrempelig,2
2515,technologisch,2
2516,federaties,2
2517,sportmodel,2
2518,besteedt,2
2519,sportbeoefening,2
2520,topsportbeleid,2
2521,jeugdsport,2
2522,efﬁciënter,2
2523,sportinfrastructuur,2
2524,hoogwaardige,2
2525,beloftevolle,2
2526,sporters,2
2527,haalbaarheid,2
2528,jeugdbeleidsplan,2
2529,opgesteld,2
2530,jeugdlokalen,2
2531,vrijwilligerswerk,2
2532,faciliterende,2
2533,identiteit,2
2534,buitengebied,2
2535,kerntakendebat,2
2536,subsidiariteitsprincipe,2
2537,organisatieontwikkeling,2
2538,inhoudelijke,2
2539,wettelijkheid,2
2540,opportuniteitsoverwegingen,2
2541,voorleggen,2
2542,dorps,2
2543,afschafﬁng,2
2544,rompslomp,2
2545,samenwerken,2
2546,verbetert,2
2547,kennen,2
2548,provinciedecreet,2
2549,verzelfstandigde,2
2550,begrotingsartikel,2
2551,vernieuwende,2
2552,bestuurlijk,2
2553,drievoudige,2
2554,productiegebied,2
2555,recreatie,2
2556,stilte,2
2557,ondermeer,2
2558,paraagrarische,2
2559,coﬁnanciering,2
2560,ingezette,2
2561,hervorming,2
2562,treden,2
2563,krachtlijnen,2
2564,ambtelijke,2
2565,beleidsondersteuning,2
2566,operationele,2
2567,hoogte,2
2568,egovernement,2
2569,voortdurend,2
2570,grondige,2
2571,parlementaire,2
2572,wetgevingsbeleid,2
2573,eenvoudige,2
2574,uitstek,2
2575,reguleringsmanagement,2
2576,opnieuw,2
2577,reageren,2
2578,advies,2
2579,impuls,2
2580,juridische,2
2581,overlegcomité,2
2582,misdrijven,2
2583,jeugdsanctierecht,2
2584,optreden,2
2585,mobiliteitsgroei,2
2586,verkeersleefbaarheid,2
2587,bevoegdheidsverdeling,2
2588,infrastructuuringrepen,2
2589,missing,2
2590,links,2
2591,voetgangers,2
2592,privévervoer,2
2593,stopprincipe,2
2594,intelligente,2
2595,technologieën,2
2596,voortgezet,2
2597,rijgedrag,2
2598,opvolging,2
2599,politiediensten,2
2600,veilige,2
2601,langs,2
2602,woonwerk,2
2603,woonschoolvervoer,2
2604,samenwerkingsovereenkomsten,2
2605,herziening,2
2606,wegenvignet,2
2607,verkeersbelasting,2
2608,buitenlanders,2
2609,betaalt,2
2610,wegennet,2
2611,binnenscheepvaart,2
2612,grondgebruik,2
2613,hinder,2
2614,omwonenden,2
2615,samenwerkingsinitiatieven,2
2616,investeringsbeleid,2
2617,uitgaat,2
2618,impactstudies,2
2619,kostenbatenanalyses,2
2620,binnenvaart,2
2621,afgewerkt,2
2622,uitvoeringsplan,2
2623,conform,2
2624,achterhaven,2
2625,zeebrugge,2
2626,hinterland,2
2627,willekeur,2
2628,ruimteboekhouding,2
2629,gelijktijdige,2
2630,750000,2
2631,agrarisch,2
2632,aankopen,2
2633,graﬁsche,2
2634,bouwvergunningsaanvragen,2
2635,vergunningsaanvragen,2
2636,infoloket,2
2637,grs,2
2638,zelfstandig,2
2639,wijziging,2
2640,augustus,2
2641,betekenisvolle,2
2642,boeken,2
2643,luchtkwaliteit,2
2644,geluid,2
2645,geurhinder,2
2646,biodiversiteit,2
2647,topregio’s,2
2648,doorstaan,2
2649,energiegebruik,2
2650,energiebronnen,2
2651,landschapszorg,2
2652,respectieve,2
2653,aﬂevering,2
2654,stedenbouw,2
2655,landschappelijk,2
2656,waardevolle,2
2657,aanvullende,2
2658,gebruiks,2
2659,eigendomsrecht,2
2660,afvoer,2
2661,overstromingen,2
2662,bekken,2
2663,deelbekkenbenadering,2
2664,eg,2
2665,onderscheiden,2
2666,bovengemeentelijke,2
2667,voorstel,2
2668,gebiedsdekkend,2
2669,aquaﬁn,2
2670,bakenen,2
2671,intergemeentelijke,2
2672,december,2
2673,gedetailleerde,2
2674,uitvoeren,2
2675,nv,2
2676,regulering,2
2677,aansluitingsgraad,2
2678,grondwater,2
2679,terugdringen,2
2680,vroeg,2
2681,ingevoerd,2
2682,fonds,2
2683,voegen,2
2684,totale,2
2685,restafval,2
2686,internalisering,2
2687,afvalkosten,2
2688,2008,2
2689,menswaardige,2
2690,erkende,2
2691,kul,2
2692,klimaatbeleid,2
2693,windenergie,2
2694,biomassa,2
2695,zonneenergie,2
2696,groenestroomdoelstellingen,2
2697,2018,2
2698,wkk,2
2699,warmtekrachtcertiﬁcaten,2
2700,binnenlandse,2
2701,energieverbruik,2
2702,nieuwbouw,2
2703,energieprestatiecertiﬁcaten,2
2704,energietarieven,2
2705,elektriciteit,2
2706,vrijmaking,2
2707,energiefacturen,2
2708,aardgasnetten,2
2709,woongebieden,2
2710,2020,2
2711,hoofdstedelijk,2
2712,verdient,2
2713,samenstelling,2
2714,taalgroepen,2
2715,toepasbaarheid,2
2716,30norm,2
2717,300000,2
2718,doelpubliek,2
2719,prioritaire,2
2720,taalpromotiebeleid,2
2721,terrein,2
2722,samenwerkingsakkoorden,2
2723,meertalige,2
2724,voorrangsbeleid,2
2725,onderwijsactieplan,2
2726,experimenten,2
2727,taalversterkend,2
2728,vlaamsnederlands,2
2729,gemeenschapscentra,2
2730,prioriteiten,2
2731,sensibilisering,2
2732,omtrent,2
2733,huisvestings,2
2734,prijsstijgingen,2
2735,verfransingsdruk,2
2736,pedagogische,2
2737,taalinspectie,2
2738,inhoudelijk,2
2739,mensenrechten,2
2740,conﬂictbeheersing,2
2741,betrekkingen,2
2742,behartigen,2
2743,wetgevende,2
2744,constitutionele,2
2745,vertaling,2
2746,subsidiariteit,2
2747,hof,2
2748,lidstaten,2
2749,partnerregio’s,2
2750,staten,2
2751,eulidstaten,2
2752,tav,2
2753,grensoverschrijdende,2
2754,district,2
2755,streeft,2
2756,07norm,2
2757,keuzecriteria,2
2758,evaluatiemechanismen,2
2759,globalisering,2
2760,verscheidenheid,2
2761,focus,2
2762,zuidelijk,2
2763,afrika,2
2764,hetzij,2
2765,topregio,2
2766,flanders,2
2767,thema,2
2768,toets,2
2769,doorvoer,2
