,words,count
1471,optimaliseren,2
1472,draaischijf,2
1473,aantrekkelijk,2
1474,selectief,2
1475,infrastructuurprogramma,2
1476,havens,2
1477,toegankelijkheid,2
1478,toekomstgerichte,2
1479,goedkoper,2
1480,pers,2
1481,vrijmaking,2
1482,telecommunicatienetwerken,2
1483,aanvullen,2
1484,universele,2
1485,bipt,2
1486,overtuigen,2
1487,werden,2
1488,sterker,2
1489,budgetten,2
1490,waardevolle,2
1491,besteed,2
1492,ea,2
1493,continuïteit,2
1494,verzekeren,2
1495,gelet,2
1496,verderzetten,2
1497,energiebeleid,2
1498,rationeel,2
1499,beleidsovereenkomsten,2
1500,introductie,2
1501,beleidsmatige,2
1502,onafhankelijkheid,2
1503,milieuvriendelijke,2
1504,visserij,2
1505,wijzigingen,2
1506,zeevisserij,2
1507,verbruikers,2
1508,beheerd,2
1509,neemt,2
1510,vertrekken,2
1511,cultuurhistorische,2
1512,groene,2
1513,benadrukt,2
1514,vernieuwd,2
1515,verlenen,2
1516,vrijwillige,2
1517,doorgevoerd,2
1518,zonodig,2
1519,voorbehouden,2
1520,subregionale,2
1521,begeleiding,2
1522,gebeurt,2
1523,inbreng,2
1524,soepel,2
1525,aangepakt,2
1526,middenveld,2
1527,democratie,2
1528,orde,2
1529,behandeling,2
1530,moderne,2
1531,veranderingsprocessen,2
1532,overheidsdiensten,2
1533,laagst,2
1534,niveaus,2
1535,gedelegeerde,2
1536,instelling,2
1537,relatie,2
1538,qua,2
1539,opgenomen,2
1540,doorgetrokken,2
1541,bestuursniveaus,2
1542,afgebakend,2
1543,paraprovinciale,2
1544,noden,2
1545,pact,2
1546,zodanig,2
1547,beleidsdoelstellingen,2
1548,toepassingen,2
1549,optimale,2
1550,verdrukking,2
1551,wijken,2
1552,af,2
1553,rekenen,2
1554,verpaupering,2
1555,tegengaan,2
1556,grootste,2
1557,gezinszorg,2
1558,beleidsniveaus,2
1559,decentralisatie,2
1560,verhoogde,2
1561,extraimpulsen,2
1562,welbepaalde,2
1563,gebundelde,2
1564,armen,2
1565,geraakt,2
1566,daarenboven,2
1567,probleem,2
1568,gemeente,2
1569,goedkeuring,2
1570,voorgelegd,2
1571,inclusief,2
1572,hoge,2
1573,woon,2
1574,produceren,2
1575,ontspannen,2
1576,uiteindelijk,2
1577,richtlijnen,2
1578,vastlegt,2
1579,decreten,2
1580,waarbinnen,2
1581,toetsing,2
1582,grondbeleid,2
1583,tenslotte,2
1584,afgestemde,2
1585,tegengegaan,2
1586,grondbank,2
1587,efficient,2
1588,milieuplan,2
1589,generatie,2
1590,431,2
1591,intensieve,2
1592,rechtszekerheid,2
1593,herziening,2
1594,27,2
1595,vereiste,2
1596,bron,2
1597,432,2
1598,gedragsverandering,2
1599,433,2
1600,milieudoelstellingen,2
1601,natuur,2
1602,434,2
1603,milieuvervuiling,2
1604,wel,2
1605,opgesteld,2
1606,aanvaard,2
1607,waterbeheersing,2
1608,visies,2
1609,bekkenwerking,2
1610,betreffende,2
1611,435,2
1612,mestaktieplan,2
1613,oktober,2
1614,natuurwaarden,2
1615,standstill,2
1616,p205,2
1617,vergunningenbeleid,2
1618,evenals,2
1619,eindnorm,2
1620,evenwel,2
1621,verscherpingen,2
1622,omstandigheden,2
1623,nulbemesting,2
1624,beschermingszones,2
1625,bemesting,2
1626,aldus,2
1627,verbodsperiode,2
1628,grijze,2
1629,zwarte,2
1630,436,2
1631,„mobiliteitsplan,2
1632,2002”,2
1633,gewestelijk,2
1634,complementariteit,2
1635,verkeersbeheersingssystemen,2
1636,openbaar,2
1637,minst,2
1638,overstromingsbeheersing,2
1639,afstemming,2
1640,eenzelfde,2
1641,51,2
1642,hoeksteen,2
1643,ieder,2
1644,individu,2
1645,natuurlijke,2
1646,52,2
1647,521,2
1648,huisvestingsmaatschappij,2
1649,vhm,2
1650,financieringstechnieken,2
1651,individuele,2
1652,522,2
1653,voortgezet,2
1654,huisvestingsbeleid,2
1655,bestaat,2
1656,53,2
1657,éénieder,2
1658,531,2
1659,ingeslagen,2
1660,decretale,2
1661,enveloppe,2
1662,toegekend,2
1663,kansarme,2
1664,buitengewoon,2
1665,werkingsmiddelen,2
1666,basisscholen,2
1667,dossiers,2
1668,33,2
1669,overgang,2
1670,maatschappij,2
1671,inspeelt,2
1672,kunstonderwijs,2
1673,kwaliteitsbewaking,2
1674,532,2
1675,accenten,2
1676,verantwoordelijke,2
1677,implementatie,2
1678,verzorgd,2
1679,eerstelijnszorg,2
1680,welzijnswerk,2
1681,34,2
1682,„deeltijds,2
1683,besteden,2
1684,moeilijkheden,2
1685,gegarandeerd,2
1686,533,2
1687,534,2
1688,aandachtspunten,2
1689,ivm,2
1690,verdient,2
1691,voordeel,2
1692,54,2
1693,bepaalt,2
1694,omwille,2
1695,55,2
1696,551,2
1697,fundamentele,2
1698,gezondheidssector,2
1699,opteert,2
1700,vermijden,2
1701,selectiever,2
1702,gezinsvervangende,2
1703,onontbeerlijk,2
1704,preventieopdracht,2
1705,552,2
1706,hulpverlening,2
1707,37,2
1708,resolutie,2
1709,participatie,2
1710,rust,2
1711,rusthuizen,2
1712,gebruikt,2
1713,jeugdzorg,2
1714,comités,2
1715,dagelijks,2
1716,creëren,2
1717,sterven,2
1718,ziekenhuizen,2
1719,drugs,2
1720,aids,2
1721,56,2
1722,verrijken,2
1723,57,2
1724,artistieke,2
1725,actueel,2
1726,hoeft,2
1727,inkomsten,2
1728,begrip,2
1729,sporten,2
1730,58,2
1731,opsplitsing,2
1732,medialandschap,2
1733,brtn,2
1734,waarborgen,2
1735,kabelmaatschappijen,2
1736,basispakket,2
1737,zenders,2
1738,59,2
1739,oorlog,2
1740,naschrift,2
1741,stuk,1
1742,buitengewone,1
1743,zitting,1
1744,regeringsverklaring,1
1745,verklaring,1
1746,eerst,1
1747,toekomstig,1
1748,ben,1
1749,toon,1
1750,intense,1
1751,zorgvuldigheid,1
1752,beleidsprogrammas,1
1753,winnen,1
1754,meerderheid,1
1755,boeten,1
1756,deed,1
1757,140,1
1758,oprichting,1
1759,cultuurraad,1
1760,symbolische,1
1761,later,1
1762,tegenover,1
1763,verantwoorden,1
1764,verdragen,1
1765,sluiten,1
1766,dikwijls,1
1767,partijgrenzen,1
1768,handen,1
1769,ondertussen,1
1770,verhindert,1
1771,„kwaliteit”,1
1772,streeft,1
1773,platteland,1
1774,bebouwde,1
1775,beroepskrachten,1
1776,vernieuwingsbeleid,1
1777,optelsom,1
1778,regeringsbeleid,1
1779,klantgericht,1
1780,relevant,1
1781,„bereiken,1
1782,willen”,1
1783,werkelijk,1
1784,groep,1
1785,vergeten,1
1786,uitstippelen,1
1787,uitdrukkelijke,1
1788,hecht,1
1789,uitzonderlijk,1
1790,zeggen,1
1791,waarom,1
1792,luisteren,1
1793,bekommert,1
1794,ware,1
1795,„vanop,1
1796,terrein”,1
1797,stevige,1
1798,innemen,1
1799,geval,1
1800,bestel,1
1801,metterdaad,1
1802,gehandicaptenzorg,1
1803,ernaar,1
1804,besproken,1
1805,procent,1
1806,doorgedreven,1
1807,zonderheid,1
1808,hoogst,1
1809,absolute,1
1810,doorstromen,1
1811,werkloze,1
1812,herintreedsters,1
1813,acuut,1
1814,dac,1
1815,ibf,1
1816,banen,1
1817,omgezet,1
1818,intact,1
1819,actieplan,1
1820,overeenkomst,1
1821,gedaan,1
1822,bestuurskracht,1
1823,geluid,1
1824,langetermijnplan,1
1825,mederichtinggevend,1
1826,„de,1
1827,betaalt”,1
1828,controleren,1
1829,opgewaardeerd,1
1830,maken”,1
1831,meegedragen,1
1832,decentraliseren,1
1833,democratiseren,1
1834,cliëntenbemiddeling,1
1835,betrekken,1
1836,klantvriendelijke,1
1837,„pact”,1
1838,resultaatverbintenis,1
1839,administratief,1
1840,weet,1
1841,veeleer,1
1842,„in,1
1843,zuinig,1
1844,verminderd,1
1845,afgestoten,1
1846,kabinetadministratie,1
1847,leidende,1
1848,ambtenaren,1
1849,regeringadministratie,1
1850,vertweevoudiging,1
1851,vermeden,1
1852,tempo,1
1853,werkingsmodaliteiten,1
1854,kabinetten,1
1855,haalbaar,1
1856,geïllustreerd,1
1857,proces,1
1858,bekeken,1
1859,logistiekondersteunende,1
1860,overgenomen,1
1861,overhe,1
1862,ste,1
1863,uitzetten,1
1864,regeringsploeg,1
1865,bijlage,1
1866,21e,1
1867,19951999,1
1868,cvp,1
1869,sp,1
1870,9,1
1871,verkiezing,1
1872,luidt,1
1873,miljoen,1
1874,hard,1
1875,daarmee,1
1876,lat,1
1877,erg,1
1878,kenmerkt,1
1879,voortschrijdende,1
1880,mundialisering,1
1881,verbeelding,1
1882,sprekende,1
1883,vernieuwingen,1
1884,complexiteit,1
1885,rijke,1
1886,dreigt,1
1887,natuurlijk,1
1888,bedreigd,1
1889,sluipende,1
1890,kiemen,1
1891,egoïsme,1
1892,bedreigingen,1
1893,vastklampen,1
1894,werkkracht,1
1895,woord,1
1896,voorgrond,1
1897,eerder,1
1898,“samen,1
1899,“in,1
1900,wijzelf,1
1901,vlaandereneuropa,1
1902,introduceerde,1
1903,uittredende,1
1904,langetermijnvisie,1
1905,opgestarte,1
1906,planningsproces,1
1907,methode,1
1908,aangesloten,1
1909,begrotingscyclus,1
1910,meerjarenbegroting,1
1911,legislatuurparlement,1
1912,trouwens,1
1913,weerspiegeld,1
1914,gestreefd,1
1915,beleidslijnen,1
1916,beschikbaar,1
1917,voert,1
1918,verdedigt,1
1919,instellen,1
1920,onverenigbaarheid,1
1921,parlementair,1
1922,mandaat,1
1923,ministerieel,1
1924,ambt,1
1925,vorsers,1
1926,verenigingen,1
1927,studenten,1
1928,plicht,1
1929,aangereikt,1
1930,imago,1
1931,„culturele,1
1932,diplomatie”,1
1933,erkenning,1
1934,rechtmatige,1
1935,bevestiging,1
1936,voorbereiding,1
1937,intergoevernementele,1
1938,nederland,1
1939,ontwikkelende,1
1940,oosteuropa,1
1941,zuidelijk,1
1942,afrika,1
1943,mening,1
1944,zuidelijke,1
1945,halfrond,1
1946,publieke,1
1947,gestroomlijnd,1
1948,verlopen,1
1949,leiding,1
1950,professioneler,1
1951,stempel,1
1952,drukken,1
1953,omgekeerd,1
1954,interministerile,1
1955,overlegorgaan,1
1956,vooruit,1
1957,koste,1
1958,gaven,1
1959,tienpuntenprogramma,1
1960,eindelijk,1
1961,regionalisering,1
1962,splitsing,1
1963,kiesarrondissement,1
1964,brusselhallevilvoorde,1
1965,ontwikkelingssamenwerking,1
1966,caos,1
1967,volledige,1
1968,overdracht,1
1969,medebeslissen,1
1970,aanpakt,1
1971,grondregels,1
1972,constitutieve,1
1973,erkent,1
1974,noodzakelijkheid,1
1975,gelijkwaardigheid,1
1976,afstand,1
1977,machtsverschuiving,1
1978,evenzo,1
1979,territorialiteitsbeginsel,1
1980,onaantastbaar,1
1981,uitoefenen,1
1982,grondgebied,1
1983,lopend,1
1984,onderzoeksprogramma,1
1985,beleidsconclusies,1
1986,weliswaar,1
1987,gesteund,1
1988,tenvolle,1
1989,onthaal,1
1990,streek,1
1991,anderstaligen,1
1992,projectmatig,1
1993,stringent,1
1994,openruimtebeleid,1
1995,vlabinvest,1
1996,huisvestingsnoden,1
1997,uitgaand,1
1998,faciliteitenregeling,1
1999,ééntaligheid,1
2000,beperkend,1
2001,negatieve,1
2002,ontvolking,1
2003,eenzijdig,1
2004,afgewenteld,1
2005,gepleegd,1
2006,hoofdstedelijk,1
2007,bekendmaken,1
2008,opportuniteit,1
2009,verkiezingsresultaten,1
2010,baren,1
2011,opdrijven,1
2012,multiculturele,1
2013,institutioneel,1
2014,stevig,1
2015,verzekerde,1
2016,werkbare,1
2017,verenigde,1
2018,vergadering,1
2019,aandachtspunt,1
2020,voortbouwend,1
2021,kongres,1
2022,korte,1
2023,college,1
2024,afsprakenovereenkomst,1
2025,mbt,1
2026,oriëntaties,1
2027,hiaten,1
2028,aanspreekt,1
2029,onderwijsaanbod,1
2030,zoeken,1
2031,sensibiliseringscampagne,1
2032,beleidsverantwoordelijken,1
2033,herhaalde,1
2034,schendingen,1
2035,nadele,1
2036,opeenvolgende,1
2037,regeringen,1
2038,erezaak,1
2039,orthodox,1
2040,mei,1
2041,2010,1
2042,opstelling,1
2043,hanteren,1
2044,uitgavengroei,1
2045,aanhouden,1
2046,2000,1
2047,middelenontwikkeling,1
2048,vermindert,1
2049,verwacht,1
2050,maastrichtnorm,1
2051,bestendigen,1
2052,werkings,1
2053,investeringsmiddelen,1
2054,personeelslasten,1
2055,beheersbaar,1
2056,planningscyclus,1
2057,gefinancierd,1
2058,1°,1
2059,„norm”,1
2060,2°,1
2061,schrapping,1
2062,3°,1
2063,afstoten,1
2064,4°,1
2065,voorgaande,1
2066,belastingdruk,1
2067,dwz,1
2068,som,1
2069,belastingen,1
2070,ingesteld,1
2071,toeneemt,1
2072,retributies,1
2073,gelijkgestelde,1
2074,overeenstemmen,1
2075,opgetrokken,1
2076,alibi,1
2077,inefficiëntie,1
2078,uitvoerende,1
2079,ontradend,1
2080,begrotingsvoorstelling,1
2081,belastingsdruk,1
2082,begrotingsprogrammas,1
2083,waarna,1
2084,doelmatigheidsprikkels,1
2085,prestatiegerichte,1
2086,financieringsmechanismen,1
2087,inspectie,1
2088,financiën,1
2089,herzien,1
2090,takenpakket,1
2091,lichten,1
2092,koppeloton,1
2093,rechtvaardigheid,1
2094,concurrentile,1
2095,sleutel,1
2096,gezins,1
2097,centen,1
2098,personeel,1
2099,ontlenen,1
2100,bestaansrecht,1
2101,verdwijnen,1
2102,grootschalige,1
2103,armoedebestrijding,1
2104,ontspanning,1
2105,doorgezet,1
2106,richtinggevend,1
2107,speelt,1
2108,verplaatsingsbehoeften,1
2109,billijke,1
2110,verplaatsingsmogelijkheden,1
2111,drastische,1
2112,woonkernen,1
2113,emancipatie,1
2114,sleutelwoord,1
2115,welzijnsbeleid,1
2116,jong,1
2117,oud,1
2118,fysiek,1
2119,intellectueel,1
2120,emotioneel,1
2121,gehecht,1
2122,zor,1
2123,gaanbod,1
2124,individuen,1
2125,volop,1
2126,welvarende,1
2127,tien,1
2128,kende,1
2129,gemiddelde,1
2130,stimuleringsbeleid,1
2131,resulteerde,1
2132,200000,1
2133,privéondernemingen,1
2134,privéorganisaties,1
2135,geschoolde,1
2136,arbeidskrachten,1
2137,hangt,1
2138,nauw,1
2139,flexibele,1
2140,bejaarden,1
2141,vrijetijdsbesteding,1
2142,milieubescherming,1
2143,opstarten,1
2144,stimuleert,1
2145,ontwikkelingskansen,1
2146,waarborg,1
2147,kansarmoede,1
2148,advies,1
2149,toelegt,1
2150,hierna,1
2151,ruggespraak,1
2152,primordiaal,1
2153,exporterende,1
2154,arbeidsintensief,1
2155,tewerkstellingsafspraken,1
2156,social,1
2157,profitsector,1
2158,kijf,1
2159,voedingsbodem,1
2160,wezenlijk,1
2161,hoogtechnologische,1
2162,zogenaamd,1
2163,opwaarderen,1
2164,tijdens,1
2165,ingezet,1
2166,financieringsformules,1
2167,gemoderniseerd,1
2168,veranderde,1
2169,disciplines,1
2170,onderzoekscentra,1
2171,aanmoedigen,1
2172,onderzoeksresultaten,1
2173,technologieën,1
2174,valoriseren,1
2175,intellectuele,1
2176,octrooien,1
2177,patenten,1
2178,kloof,1
2179,producenten,1
2180,dichten,1
2181,dè,1
2182,procesinnovaties,1
2183,innovatiekapitaal,1
2184,opleidingssector,1
2185,industrie,1
2186,renderen,1
2187,wetenschapsvoorlichting,1
2188,verbeterd,1
2189,kijk,1
2190,flanders,1
2191,technology,1
2192,international,1
2193,populariseren,1
2194,sensibiliseren,1
2195,werkende,1
2196,universiteit,1
2197,hogeschool,1
2198,kwalificatie,1
2199,vaardigheden,1
2200,ermee,1
2201,weinig,1
2202,grillige,1
2203,kennisversteviging,1
2204,dé,1
2205,sterk,1
2206,impuls,1
2207,onafgezien,1
2208,elkeen,1
2209,genoten,1
2210,werkenden,1
2211,passend,1
2212,voorhanden,1
2213,arbeidskwalificatie,1
2214,beroepsbevolking,1
2215,laag,1
2216,geschoold,1
2217,verkeerde,1
2218,scholing,1
2219,gekregen,1
2220,zullende,1
2221,klemtonen,1
2222,volwassenen,1
2223,functionele,1
2224,basisvaardigheden,1
2225,aanvaardbaar,1
2226,alsnog,1
2227,startkwalificatie,1
2228,tweedekans,1
2229,her,1
2230,bijscholingsmogelijkheden,1
2231,uitbreiden,1
2232,kwalificaties,1
2233,jobmobiliteit,1
2234,verbreding,1
2235,beroepsopleidings,1
2236,„on,1
2237,the,1
2238,job”trainingen,1
2239,leereilandprojecten,1
2240,alternerend,1
2241,leren,1
2242,tewerkstellingsverbintenissen,1
2243,taakafstemming,1
2244,arbeidsbemiddeling,1
2245,ondernemen,1
2246,vizo,1
2247,osp,1
2248,opleidingsinspanningen,1
2249,gezocht,1
2250,team,1
2251,specialisten,1
2252,samenstellen,1
2253,uitgesproken,1
2254,opleidingsaanbod,1
2255,organiseert,1
2256,aanbieders,1
2257,gunstige,1
2258,kwaliteitslabel,1
2259,bekomen,1
2260,overlappingen,1
2261,gaten,1
2262,vormingsmarkt,1
2263,opsporen,1
2264,signaleren,1
2265,vormingstechnieken,1
2266,idee,1
2267,inhaaloperatie,1
2268,beschikbare,1
2269,geselecteerde,1
2270,reserves,1
2271,bedrijventerreinen,1
2272,uitgerust,1
2273,directe,1
2274,valorisering,1
2275,verlaten,1
2276,bedrijfspanden,1
2277,verkommerde,1
2278,industriegebieden,1
2279,aanzetten,1
2280,bebouwing,1
2281,terreinnen,1
2282,ligging,1
2283,uitrusting,1
2284,logistieke,1
2285,distributie,1
2286,overslag,1
2287,havenbedrijven,1
2288,logistiek,1
2289,competitiviteitsvoordeel,1
2290,maritieme,1
2291,basisinfrastructuur,1
2292,vlaamseuropese,1
2293,transportas,1
2294,spoorvervoer,1
2295,gese,1
2296,lecteerd,1
2297,afwegingskader,1
2298,weerslag,1
2299,financieringsmogelijkheden,1
2300,dank,1
2301,telecommunicatieinfrastructur,1
2302,communicatiekosten,1
2303,particulieren,1
2304,stimulans,1
2305,multimedia,1
2306,kabel,1
2307,software,1
2308,wetgever,1
2309,volgen,1
2310,belgacom,1
2311,beide,1
2312,„universele,1
2313,dienstverlening”,1
2314,gerespecteerd,1
2315,operatoren,1
2316,hervormde,1
2317,belgisch,1
2318,post,1
2319,toezichthoudende,1
2320,concretiseert,1
2321,afgelopen,1
2322,geslaagd,1
2323,8000,1
2324,aantrekkelijkheid,1
2325,coherente,1
2326,professioneel,1
2327,begeleid,1
2328,expansiesteun,1
2329,hefboom,1
2330,investeerders,1
2331,expansie,1
2332,vraagt,1
2333,beslissingen,1
2334,kmoimpact,1
2335,toetsen,1
2336,steunmaatregelen,1
2337,sfeer,1
2338,immateriële,1
2339,milieuaudit,1
2340,managementvorming,1
2341,neiging,1
2342,risicoloos,1
2343,overheidspapier,1
2344,nochtans,1
2345,investeringsprojecten,1
2346,beschikbaarheid,1
2347,groeikapitaal,1
2348,familiale,1
2349,opvolgingsproblematiek,1
2350,schaarste,1
2351,vervult,1
2352,gewestelijke,1
2353,investeringsmaatschappij,1
2354,verschaffer,1
2355,durfkapitaal,1
2356,initiator,1
2357,kapitaal,1
2358,privésector,1
2359,volgens,1
2360,bepalingen,1
2361,beheersovereenkomst,1
2362,wezen,1
2363,gevrijwaard,1
2364,verankeringsthema,1
2365,globalisatie,1
2366,pensioenfondsen,1
2367,110,1
2368,uitstoot,1
2369,beleidsplan,1
2370,intensief,1
2371,energiegebruik,1
2372,gas,1
2373,electriciteitssector,1
2374,beschouwt,1
2375,heffing,1
2376,reductiebeleid,1
2377,organisatorische,1
2378,energiedistributiesector,1
2379,impulsprogramma,1
2380,energietechnologie,1
2381,vliet,1
2382,energietechnologieën,1
2383,111,1
2384,antwoord,1
2385,aandienen,1
2386,kwaliteitsproduktie,1
2387,primeren,1
2388,gezinsbedrijven,1
2389,visserijrederijen,1
2390,wereldschaal,1
2391,bedrijfsovernamen,1
2392,diversificatie,1
2393,milieuinvesteringen,1
2394,marketingbeleid,1
2395,uitgestippeld,1
2396,markten,1
2397,gezorgd,1
2398,langetermijn,1
2399,inbrengen,1
2400,gestructureerd,1
2401,112,1
2402,toename,1
2403,inkomens,1
2404,vooropstaat,1
2405,erfgoed,1
2406,musea,1
2407,architectuur,1
2408,levende,1
2409,dans,1
2410,theater,1
2411,festivals,1
2412,manifestaties,1
2413,kust,1
2414,troef,1
2415,gewaardeerd,1
2416,milieuvriendelijkheid,1
2417,toeristisch,1
2418,commissariaatgeneraal,1
2419,vcgt,1
2420,promotiebeleid,1
2421,marketingplan,1
2422,reisbureaus,1
2423,113,1
2424,gimvindus,1
2425,textiel,1
2426,kledingindustrie,1
2427,deerkende,1
2428,streekplatformen,1
2429,consensus,1
2430,structuurbeleid,1
2431,erkende,1
2432,doelstellingsgebieden,1
2433,communautaire,1
2434,recent,1
2435,goedgekeurde,1
2436,plattelandsontwikkeling,1
2437,onverwijld,1
2438,114,1
2439,benutten,1
2440,voorbeeldfunctie,1
2441,waarnemen,1
2442,arbeidsherverdeling,1
2443,vois,1
2444,115,1
2445,werkgelegenheidscreatie,1
2446,ontoereikend,1
2447,doorstroming,1
2448,voldoen,1
2449,geregulariseerd,1
2450,overblijvende,1
2451,programma’s,1
2452,exclusief,1
2453,actieprogrammas,1
2454,tewerkstellingscomités,1
2455,nauwelijks,1
2456,slag,1
2457,geraken,1
2458,normaal,1
2459,circuit,1
2460,trajectmatige,1
2461,voorziet,1
2462,stapsgewijze,1
2463,toeleiding,1
2464,gepleit,1
2465,„een,1
2466,terechte,1
2467,verschil,1
2468,uiting,1
2469,aanzienlijk,1
2470,intensere,1
2471,geld,1
2472,klantvriendelijk,1
2473,overheidsinfrastructuur,1
2474,toespitst,1
2475,veranderende,1
2476,inventieve,1
2477,verenigings,1
2478,buurtleven,1
2479,terreinkennis,1
2480,gestructureerde,1
2481,representativiteit,1
2482,vertegenwoordigen,1
2483,verantwoordelijken,1
2484,verwachten,1
2485,gemakkelijke,1
2486,managamentsmodel,1
2487,nl,1
2488,beheren,1
2489,externe,1
2490,managementssysteem,1
2491,statisch,1
2492,bureaucratisch,1
2493,hiërarchisch,1
2494,sanctioneerbare,1
2495,resultaatgerichtheid,1
2496,klantvriendelijkheid,1
2497,alhoewel,1
2498,omvormen,1
2499,vooruitgang,1
2500,geboekt,1
2501,volgehouden,1
2502,begin,1
2503,vindt,1
2504,functioneringsevaluatie,1
2505,secretarissengeneraal,1
2506,directeursgeneraal,1
2507,bereikte,1
2508,doorslaggevend,1
2509,organisatiestructuur,1
2510,permanent,1
2511,dicht,1
2512,klant,1
2513,buitendiensten,1
2514,loketfuncties,1
2515,audit,1
2516,lijnen,1
2517,concentratie,1
2518,afgebakende,1
2519,intern,1
2520,inspraakorganen,1
2521,snelheid,1
2522,burger,1
2523,accurate,1
2524,besluitvormingsprocedures,1
2525,termijnen,1
2526,beslissingsniveau,1
2527,beroepsprocedure,1
2528,organisatorisch,1
2529,gespecialiseerde,1
2530,werkmaatschappijen,1
2531,delegatie,1
2532,werkmaatschappij,1
2533,zinvol,1
2534,mate,1
2535,oplevert,1
2536,horen,1
2537,gestuurd,1
2538,beheerscontracten,1
2539,expliciete,1
2540,resultaatsverbintenissen,1
2541,opgestart,1
2542,loop,1
2543,doorzichtigheid,1
2544,overheidsoptreden,1
2545,stadsgewesten,1
2546,regioverbanden,1
2547,goms,1
2548,verscherpt,1
2549,toevertrouwd,1
2550,democratisch,1
2551,bovenlokale,1
2552,manifesteren,1
2553,ed,1
2554,adviseren,1
2555,reflex,1
2556,vzws,1
2557,sturen,1
2558,provincieraad,1
2559,herverdelen,1
2560,subsidiariteitsbeginsel,1
2561,belissen,1
2562,resultaatsverbintenis,1
2563,betekenen,1
2564,onttrekken,1
2565,goedwerkend,1
2566,particulier,1
2567,convenanten,1
2568,huisvestings,1
2569,concreet,1
2570,afwerking,1
2571,rioleringsnetten,1
2572,doorlopend,1
2573,vertegenwoordigers,1
2574,verspreiden,1
2575,elkaars,1
2576,beslissingsbevoegdheid,1
2577,raden,1
2578,mandatarissen,1
2579,democratisering,1
2580,beheersregels,1
2581,managementprincipes,1
2582,objectiviteit,1
2583,duidelijkheid,1
2584,stromen,1
2585,gedecentraliseerde,1
2586,binnensteden,1
2587,verstedelijkte,1
2588,regelrecht,1
2589,fenomeen,1
2590,allerlei,1
2591,manieren,1
2592,nutsvoorzieningen,1
2593,stijgende,1
2594,criminaliteit,1
2595,teloorgang,1
2596,afkeer,1
2597,westeuropa,1
2598,verloedering,1
2599,geput,1
2600,gerichte,1
2601,verantwoordelijkheids,1
2602,plichtsbesef,1
2603,gelijktijdig,1
2604,vitaliteit,1
2605,liggen,1
2606,samenlevingsopbouw,1
2607,geschikt,1
2608,gedecentraliseerd,1
2609,ingeschat,1
2610,opgelost,1
2611,uiteraard,1
2612,gepaard,1
2613,verantwoordelijkheden,1
2614,spreekt,1
2615,verbinden,1
2616,ontvangen,1
2617,heroriënteren,1
2618,afstapt,1
2619,kortlopende,1
2620,projectwerking,1
2621,versnipperde,1
2622,initiatiatieven,1
2623,eén,1
2624,hij,1
2625,aanbelangt,1
2626,begrotingsmiddelen,1
2627,geheroriënteerd,1
2628,opbrengst,1
2629,substantieel,1
2630,redelijke,1
2631,tastbare,1
2632,aangezien,1
2633,achterstellingsproblematiek,1
2634,complex,1
2635,meerdere,1
2636,trekkingsrechten,1
2637,absoluut,1
2638,subsidies,1
2639,nadat,1
2640,ingediend,1
2641,schema,1
2642,beschreven,1
2643,beschikking,1
2644,gestelde,1
2645,overeengekomen,1
2646,neer,1
2647,verbintenisverklaring,1
2648,laste,1
2649,opgevolgd,1
2650,werkomgeving,1
2651,dagdagelijks,1
2652,consumeren,1
2653,winkelen,1
2654,trendbreuk,1
2655,opbouw,1
2656,agenda,1
2657,thematische,1
2658,groeiend,1
2659,drempelwaarden,1
2660,kenmerken,1
2661,sterke,1
2662,verwevenheid,1
2663,hele,1
2664,tak,1
2665,bijdraagt,1
2666,bodembestemmingen,1
2667,éénzijdig,1
2668,achterhaald,1
2669,vervat,1
2670,ontbreken,1
2671,verwezenlijken,1
2672,referentiekader,1
2673,wettelijk,1
2674,gewenste,1
2675,gelden,1
2676,gedeconcentreerde,1
2677,bundeling,1
2678,herwaardering,1
2679,weefsel,1
2680,dwingend,1
2681,gestalte,1
2682,materies,1
2683,globaal,1
2684,terug,1
2685,leegloop,1
2686,multifunctionaliteit,1
2687,gemeenschapsvoorziening,1
2688,multidisciplinaire,1
2689,geherwaardeerd,1
2690,marktprijzen,1
2691,oververhitting,1
2692,gronden,1
2693,verantwoord,1
2694,dergelijke,1
2695,recreatiegebieden,1
2696,buitengebieden,1
2697,agrarisch,1
2698,groen,1
2699,projectmatige,1
2700,eenduidige,1
2701,beoordeeld,1
2702,uitzonderingsplanologie,1
2703,omzendbrieven,1
2704,verordeningen,1
2705,etc,1
2706,duidelijker,1
2707,termijnplan,1
2708,plan,1
2709,duurzaamheid,1
2710,afstemmen,1
2711,direct,1
2712,omringende,1
2713,milieuoogpunt,1
2714,slechter,1
2715,grensoverschrijdende,1
2716,aangevuld,1
2717,wetgevingen,1
2718,overkoepelende,1
2719,procedurereglementering,1
2720,reglement,1
2721,interuniversitaire,1
2722,commissie,1
2723,milieurecht,1
2724,gecompartimenteerde,1
2725,veelal,1
2726,milieuproblemen,1
2727,vervangen,1
2728,geschieden,1
2729,eclogie,1
2730,waartoe,1
2731,serv,1
2732,natuurraad,1
2733,minaraad,1
2734,aanvaarden,1
2735,treffen,1
2736,evenwichtssituatie,1
2737,betaalt,1
2738,basismilieukwaliteit,1
2739,leidt,1
2740,monding,1
2741,handelaars,1
2742,overheidsbedrijven,1
2743,overtuiging,1
2744,resulteren,1
2745,meetbare,1
