,words,count
1456,gedekt,2
1457,voorafgaande,2
1458,affectatie,2
1459,ontvangsten,2
1460,verschuivingen,2
1461,doorgeschoven,2
1462,debudgetteringen,2
1463,technieken,2
1464,omstandigheden,2
1465,uitwerken,2
1466,nodigt,2
1467,schaarse,2
1468,terechtkomen,2
1469,tussenliggende,2
1470,servnorm,2
1471,norm,2
1472,beleidsnota’s,2
1473,geprogrammeerde,2
1474,wijzen,2
1475,brede,2
1476,relevante,2
1477,vernieuwende,2
1478,zorgdragend,2
1479,kunstenaars,2
1480,meewerken,2
1481,krachten,2
1482,enz,2
1483,groot,2
1484,voorzitter,2
1485,overeenkomst,2
1486,vertegenwoordigd,2
1487,tekst,2
1488,onderhandelaars,2
1489,14,2
1490,inleiding,2
1491,19,2
1492,41,2
1493,42,2
1494,38,2
1495,programmering,2
1496,bestuurlijk,2
1497,39,2
1498,40,2
1499,enkele,2
1500,geconfronteerd,2
1501,draagvlak,2
1502,ontplooïing,2
1503,inspelen,2
1504,ingrijpende,2
1505,ontwikkeling”,2
1506,schuldratio,2
1507,ingediende,2
1508,onontbeerlijk,2
1509,aanwezig,2
1510,plegen,2
1511,gesprekspartners,2
1512,waardenopvoeding,2
1513,burgerschap,2
1514,aansluit,2
1515,debat,2
1516,meest,2
1517,dubbel,2
1518,mandaat,2
1519,verkiezing,2
1520,vinden,2
1521,afschaffing,2
1522,modaliteiten,2
1523,vastgesteld,2
1524,kennen,2
1525,nietinmenging,2
1526,splitsing,2
1527,brabant,2
1528,bereikbaarheid,2
1529,gewestelijk,2
1530,informatieambtenaar,2
1531,infoloket,2
1532,vermeld,2
1533,eenvoudige,2
1534,bestuurstaal,2
1535,opdrachten,2
1536,geschrapt,2
1537,vermindering,2
1538,gedacht,2
1539,toelagen,2
1540,premies,2
1541,wanneer,2
1542,ombudsman,2
1543,hierboven,2
1544,aanleiding,2
1545,overheidsdiensten,2
1546,contractmanagement,2
1547,gewijzigde,2
1548,aanwerving,2
1549,aandringen,2
1550,verkrijgen,2
1551,inspraak,2
1552,treffen,2
1553,niveaus,2
1554,actieprogramma,2
1555,omschreven,2
1556,hieruit,2
1557,hierdoor,2
1558,vlotte,2
1559,invoeren,2
1560,betrokkenheid,2
1561,ongeacht,2
1562,mb,2
1563,koninklijk,2
1564,verantwoordelijken,2
1565,personeel,2
1566,organiseren,2
1567,gerichte,2
1568,functiebeschrijving,2
1569,profiel,2
1570,voorafgegaan,2
1571,vervanging,2
1572,natuurlijke,2
1573,beperkt,2
1574,benoeming,2
1575,functioneel,2
1576,overzichtelijke,2
1577,prestaties,2
1578,doorzichtig,2
1579,geharmoniseerd,2
1580,loopbaan,2
1581,onderling,2
1582,activeren,2
1583,administratief,2
1584,versoepeld,2
1585,voldoen,2
1586,management,2
1587,grootsteden,2
1588,gelijkwaardige,2
1589,wel,2
1590,desgevallend,2
1591,zou,2
1592,ontwerpen,2
1593,beklemtonen,2
1594,vertrekken,2
1595,geplande,2
1596,differentiatie,2
1597,vooraf,2
1598,coördinerende,2
1599,pluralistisch,2
1600,terreinen,2
1601,arbeidsproces,2
1602,oorzaken,2
1603,vraag,2
1604,vang,2
1605,subsidiëring,2
1606,gepaste,2
1607,jaarlijkse,2
1608,opgevolgd,2
1609,tegemoetkomingen,2
1610,aard,2
1611,bejaarde,2
1612,rustoord,2
1613,20,2
1614,effectief,2
1615,gewone,2
1616,zgn,2
1617,leef,2
1618,arbeidsmilieu,2
1619,sensibiliseringscampagnes,2
1620,toevertrouwd,2
1621,stoffen,2
1622,voorkoming,2
1623,protocol,2
1624,reconversie,2
1625,kwantitatief,2
1626,geestelijke,2
1627,vorige,2
1628,armoedebeleid,2
1629,uitstek,2
1630,ruimtelijk,2
1631,gedifferentieerd,2
1632,lokaal,2
1633,hoofdstuk,2
1634,rapport,2
1635,besproken,2
1636,migranten”,2
1637,probleemscholen,2
1638,beoogd,2
1639,reaffectatie,2
1640,evenals,2
1641,netten,2
1642,zones,2
1643,opgetrokken,2
1644,acht,2
1645,uitbreiding,2
1646,taallessen,2
1647,vrouwenwerking,2
1648,private,2
1649,betekent,2
1650,woningmarkt,2
1651,huisvestingscode,2
1652,verhoogde,2
1653,inachtneming,2
1654,kansarmoedebestrijding,2
1655,beoogt,2
1656,functionaliteit,2
1657,absoluut,2
1658,sites,2
1659,gezocht,2
1660,formule,2
1661,financiëring,2
1662,voorziene,2
1663,stadsvernieuwing,2
1664,bewaken,2
1665,eventuele,2
1666,juridische,2
1667,instrumenten,2
1668,prijs,2
1669,toekomstige,2
1670,interuniversitaire,2
1671,milieurecht,2
1672,samengewerkt,2
1673,stelt,2
1674,verfijnen,2
1675,afval,2
1676,produkten,2
1677,opvolging,2
1678,landbouwbedrijven,2
1679,gebiedsgericht,2
1680,inhouden,2
1681,normering,2
1682,optimaliseren,2
1683,inning,2
1684,nastreven,2
1685,ll,2
1686,besluiten,2
1687,1989,2
1688,merplichtige,2
1689,wijzigingen,2
1690,milieuwetgeving,2
1691,behandelen,2
1692,landelijk,2
1693,gebied,2
1694,sanering,2
1695,inbreiding,2
1696,uitvoeringsbesluiten,2
1697,monumenten,2
1698,patrimonium,2
1699,energiezuinig,2
1700,pilootprojecten,2
1701,stads,2
1702,woonwerk,2
1703,woonschoolverkeer,2
1704,voorstadsverkeer,2
1705,provinciale,2
1706,benutten,2
1707,schoolgebouwen,2
1708,aanwezigheidspolitiek,2
1709,perspectief,2
1710,bevolkingsgroepen,2
1711,taakafbakening,2
1712,instelling,2
1713,analogie,2
1714,afgewerkt,2
1715,afzet,2
1716,afgerond,2
1717,dezelfde,2
1718,27,2
1719,verwerven,2
1720,verruimd,2
1721,flexibiliteit,2
1722,vormings,2
1723,kb’s,2
1724,informatieve,2
1725,manier,2
1726,informatiebeleid,2
1727,realiteit,2
1728,ea,2
1729,sportbeleid,2
1730,minste,2
1731,volwaardig,2
1732,berusten,2
1733,bloso,2
1734,afbreuk,2
1735,professionele,2
1736,dimensie,2
1737,brtn,2
1738,reclame,2
1739,sponsoring,2
1740,onmiddellijk,2
1741,schrijvende,2
1742,pers,2
1743,gefinancierd,2
1744,k,2
1745,energieverbruik,2
1746,service,2
1747,iniatieven,2
1748,s,2
1749,a,2
1750,toezien,2
1751,inrichting,2
1752,zeehavens,2
1753,specialisatie,2
1754,overeenstemming,2
1755,waterkwaliteitsbeleid,2
1756,maas,2
1757,afspraken,2
1758,afwachting,2
1759,35,2
1760,net,2
1761,genieten,2
1762,36,2
1763,luchthavens,2
1764,steeds,2
1765,enveloppes,2
1766,onderwijsaanbod,2
1767,planmatige,2
1768,evenwel,2
1769,tekorten,2
1770,technische,2
1771,benut,2
1772,evenwichtige,2
1773,opleidingsaanbod,2
1774,ingevuld,2
1775,gehandhaafd,2
1776,bijvoorbeeld,2
1777,gemeenschappelijke,2
1778,verkregen,2
1779,laste,2
1780,pmscentra,2
1781,gedefinieerd,2
1782,intensieve,2
1783,moeilijkheden,2
1784,indicatoren,2
1785,leerlingenvervoer,2
1786,overheveling,2
1787,argo,2
1788,onderzoeksresultaten,2
1789,analyse,2
1790,grondige,2
1791,beheersstructuren,2
1792,vito,2
1793,vrwb,2
1794,autonoom,2
1795,noodzaak,2
1796,opportuniteit,2
1797,benutting,2
1798,voortaan,2
1799,overgedragen,2
1800,interregionale,2
1801,informatiedoorstroming,2
1802,bedrijfsconsulenten,2
1803,versterkte,2
1804,134,2
1805,investerings,2
1806,internationalisering,2
1807,recent,2
1808,flanders,2
1809,concurrentie,2
1810,ondersteunende,2
1811,netwerk,2
1812,vertegenwoordigers,2
1813,investeringsprospectoren,2
1814,verdeling,2
1815,subregionaal,2
1816,structuurfondsen,2
1817,toekomstcontract,2
1818,februari,2
1819,impulsgebieden,2
1820,bedrijfsterreinen,2
1821,roeping,2
1822,houdende,2
1823,financieringstechnieken,2
1824,toekennen,2
1825,forum,2
1826,feit,2
1827,billijke,2
1828,licht,2
1829,sociaalculturele,2
1830,nederlanstalige,2
1831,waaier,2
1832,ruime,2
1833,gekenmerkt,2
1834,ministerieel,2
1835,schoot,2
1836,oosteuropa,2
1837,markt,2
1838,optiek,2
1839,lidstaat,2
1840,hetzij,2
1841,uitwisselingen,2
1842,visum,2
1843,vastleggingen,2
1844,indirecte,2
1845,actiefzijde,2
1846,passiefzijde,2
1847,schuldbeheer,2
1848,stuk,1
1849,archief,1
1850,terugbezorgen,1
1851,buitengewone,1
1852,zitting,1
1853,48,1
1854,131,1
1855,wereldwijde,1
1856,mens,1
1857,negentig,1
1858,leg,1
1859,namens,1
1860,toekomstig,1
1861,voltrekken,1
1862,fracties,1
1863,herneemt,1
1864,oktober,1
1865,unaniem,1
1866,onderschreven,1
1867,pvvvu,1
1868,vertoont,1
1869,conjunctuur,1
1870,uitzichten,1
1871,geruststellende,1
1872,berichten,1
1873,beurskoersen,1
1874,intrestontwikkeling,1
1875,groeiverwachtingen,1
1876,opeenvolging,1
1877,bedrijfssluitingen,1
1878,afdankingen,1
1879,overheidsschuld,1
1880,terugdringen,1
1881,zware,1
1882,opgave,1
1883,onrecht,1
1884,verkozen,1
1885,wetgevende,1
1886,wellicht,1
1887,wijst,1
1888,dualiteit,1
1889,verschilt,1
1890,tijdvak,1
1891,oliecrisis,1
1892,wezenlijke,1
1893,gevonden,1
1894,zorgzame,1
1895,bevoegdheids,1
1896,paketten,1
1897,onbetwistbaar,1
1898,méér,1
1899,ooit,1
1900,definitieve,1
1901,eenmaking,1
1902,model,1
1903,hoewel,1
1904,voormalige,1
1905,oostblok,1
1906,vooralsnog,1
1907,eenduidig,1
1908,valt,1
1909,invloed,1
1910,leefwereld,1
1911,ontkennen,1
1912,onrechtvaardige,1
1913,welvaartskloof,1
1914,noorden,1
1915,zuiden,1
1916,planeet,1
1917,dwingt,1
1918,handelen,1
1919,helemaal,1
1920,slagen,1
1921,akte,1
1922,waaruit,1
1923,strekt,1
1924,onderschrijft,1
1925,beschouwt,1
1926,voorlegt,1
1927,referentiekader,1
1928,inderdaad,1
1929,baat,1
1930,bewustzijn,1
1931,waardoor,1
1932,vervolledigen,1
1933,nooit,1
1934,krachtdadige,1
1935,waarover,1
1936,zorgen,1
1937,voortbouwend,1
1938,afgelopen,1
1939,decennia,1
1940,symbiose,1
1941,hoogstaand,1
1942,welvaart,1
1943,opgebouwd,1
1944,schept,1
1945,trots,1
1946,evenzeer,1
1947,werkkracht,1
1948,kreativiteit,1
1949,vastberadenheid,1
1950,ligt,1
1951,waaraan,1
1952,demokratische,1
1953,kenbaar,1
1954,misschien,1
1955,nood,1
1956,welvaartsproblemen,1
1957,milieuvervuiling,1
1958,mobiliteitsvraagstuk,1
1959,onveiligheid,1
1960,uitstoting,1
1961,vergen,1
1962,voortouw,1
1963,weet,1
1964,dieper,1
1965,geworden,1
1966,afkeren,1
1967,bruggehoofden,1
1968,woorden,1
1969,verklaringen,1
1970,manifesten”,1
1971,bekommeren,1
1972,voorgelegde,1
1973,loopt,1
1974,politici,1
1975,plichtbewust,1
1976,waarmaken,1
1977,uitdragen,1
1978,argumenteren,1
1979,moed,1
1980,bescheidenheid,1
1981,overtuiging,1
1982,kant,1
1983,dienste,1
1984,dag,1
1985,helpen,1
1986,berichtgeving,1
1987,verwachten,1
1988,kritisch,1
1989,duiden,1
1990,commentaar,1
1991,gelooft,1
1992,vertegenwoordigen,1
1993,verantwoordelijkheidszin,1
1994,aantreffen,1
1995,breed,1
1996,representatieve,1
1997,gewoonte,1
1998,bijdragé,1
1999,deficit,1
2000,voltooiing,1
2001,hoofdprioriteiten,1
2002,verankeren,1
2003,illustreren,1
2004,omzetten,1
2005,concretiseren,1
2006,herwaarderen,1
2007,beleidstereinen,1
2008,gelijk‘,1
2009,matige,1
2010,voorstaan,1
2011,samenleven,1
2012,vier,1
2013,151,1
2014,welzijnswerk,1
2015,kinderoppas,1
2016,gedaan,1
2017,beperken,1
2018,hotelkosten,1
2019,omvatten,1
2020,bate,1
2021,oriënteren,1
2022,bijzetten,1
2023,zoeken,1
2024,schuldverlichting,1
2025,totaal,1
2026,urgentieplan,1
2027,doorgelicht,1
2028,‘81,1
2029,gezondheidsinitiatieven,1
2030,principieel,1
2031,aids,1
2032,bewustmakingsacties,1
2033,verliezen,1
2034,onaanvaardbaar,1
2035,bijeenbrengen,1
2036,financieringsstructuur,1
2037,duurzaamheid,1
2038,daarvan,1
2039,hoekstenen,1
2040,zittingstijd,1
2041,commissiebocken,1
2042,recyclagemaatregelen,1
2043,waterzuiveringsinvesteringen,1
2044,geïnd,1
2045,merregeling,1
2046,milieuadministratie,1
2047,ingediend,1
2048,proefprojecten,1
2049,intussen,1
2050,wijzigen,1
2051,saneringsen,1
2052,inbreidingsoperaties,1
2053,monumentenzorg,1
2054,waarden,1
2055,podiumkunst,1
2056,geordend,1
2057,allen”,1
2058,gedachte,1
2059,participatiemiddel,1
2060,verhelpen,1
2061,woonwerkverkeer,1
2062,verplaatsingsbehoeften,1
2063,wegeninfrastuctuur,1
2064,verkeersomgeving,1
2065,leefbaarder,1
2066,beslag,1
2067,infra,1
2068,vl,1
2069,structuurwerken,1
2070,ingepast,1
2071,intern,1
2072,coördineren,1
2073,geroepen,1
2074,vrijwillig,1
2075,aannemen,1
2076,havenbeheer,1
2077,bijbrengt,1
2078,onderzoeksbeleid,1
2079,gestroomlijnd,1
2080,nauwkeuriger,1
2081,rationeler,1
2082,gereglementeerde,1
2083,omzetting,1
2084,traditioneel,1
2085,middelbaar,1
2086,opvangen,1
2087,werkgelegenheidskansen,1
2088,bedoeling,1
2089,plichten,1
2090,werkzoekende”,1
2091,uiteenlopende,1
2092,evenwichtiger,1
2093,positieveactieplannen,1
2094,verwezenlijken,1
2095,georiënteerde,1
2096,markteconomie,1
2097,optie,1
2098,vrijwaart,1
2099,maatschappelijkculturele,1
2100,vullen,1
2101,ondernemers,1
2102,vestigingsmogelij,1
2103,exportondersteunende,1
2104,vdbhversterkt,1
2105,1’,1
2106,inmenging,1
2107,respecteren,1
2108,actualiseren,1
2109,unie,1
2110,hechten,1
2111,voortdurend,1
2112,wijden,1
2113,traditie,1
2114,bevoegdheidsdomein,1
2115,begin,1
2116,opstellen,1
2117,vernieuwde,1
2118,beleidsaanpak,1
2119,gesprekspartner,1
2120,prerogatief,1
2121,beleidsvoorstellen,1
2122,amenderen,1
2123,sturen,1
2124,keuren,1
2125,kortom,1
2126,beslist,1
2127,winnen,1
2128,desgewenst,1
2129,geenszins,1
2130,hypothekeert,1
2131,veilig,1
2132,stijl,1
2133,aanpassen,1
2134,vlaming,1
2135,anno,1
2136,voelbaar,1
2137,eendrachtig,1
2138,ambitieuze,1
2139,werkelijk,1
2140,bewijzen,1
2141,beleidsaspecten,1
2142,geledingen,1
2143,ingenomen,1
2144,vlaamseconomisch,1
2145,vesco,1
2146,alléén,1
2147,ben,1
2148,overtuigd,1
2149,academici,1
2150,leraars,1
2151,sportlui,1
2152,anderen,1
2153,bundelen,1
2154,overkoepelende,1
2155,verlopen,1
2156,verrijking,1
2157,hecht,1
2158,zo’n,1
2159,mijnheer,1
2160,voorstelt,1
2161,geldt,1
2162,ecologie,1
2163,verzoek,1
2164,instemming,1
2165,betuigen,1
2166,l,1
2167,den,1
2168,brande,1
2169,11,1
2170,bijlage,1
2171,cvp,1
2172,sp,1
2173,vunvd,1
2174,blz,1
2175,51,1
2176,52,1
2177,61,1
2178,62,1
2179,voorkomings,1
2180,waarmee,1
2181,funktie,1
2182,expansiebeleid,1
2183,uitsluiting,1
2184,richting,1
2185,herstellen,1
2186,beslissen,1
2187,tegelijkertijd,1
2188,bewaren,1
2189,gastvrije,1
2190,ekonomie,1
2191,veranderingen,1
2192,antwoorden,1
2193,sporen,1
2194,gezondheidspolitiek,1
2195,gesteund,1
2196,komingsbeleid,1
2197,inpast,1
2198,begrip,1
2199,aktief,1
2200,menselijke,1
2201,waardigheid,1
2202,bevordert,1
2203,creativiteit,1
2204,aanmoedigt,1
2205,richt,1
2206,lagen,1
2207,profileert,1
2208,tenslotte,1
2209,strikt,1
2210,begrotingsbeleid,1
2211,beheersen,1
2212,beleidbrieven,1
2213,begrotingsontwerpen,1
2214,continue,1
2215,uitdrukking,1
2216,eenvoud,1
2217,valoriseren,1
2218,concretiseert,1
2219,geest,1
2220,pluralistische,1
2221,medeverantwoordelijkheid,1
2222,mee,1
2223,milieuen,1
2224,natuurbewegingen,1
2225,beklemtoont,1
2226,herwaardeert,1
2227,brengt,1
2228,kansen”,1
2229,gemandateerde,1
2230,christelijke,1
2231,volkspartij,1
2232,socialistische,1
2233,partij,1
2234,vu,1
2235,democraten,1
2236,projekt,1
2237,negentiger,1
2238,verkiezingen,1
2239,waterdichte,1
2240,garanties,1
2241,gewaarborgde,1
2242,zetelverdeling,1
2243,bevolkingscijfers,1
2244,afgeschaft,1
2245,grondwetgever,1
2246,parlementaire,1
2247,territorialiteitsbeginsel,1
2248,kamer,1
2249,senaat,1
2250,tweeledigheid,1
2251,mandatarissen,1
2252,representativiteit,1
2253,afgebakend,1
2254,toekenning,1
2255,bevoegdheidspaketten,1
2256,restbevoegdheid,1
2257,deelgebieden,1
2258,afwenteling,1
2259,rij,1
2260,ksfinanciën,1
2261,verdragsrechtelijke,1
2262,afbouw,1
2263,transferten,1
2264,zekerheid,1
2265,faktoren,1
2266,verklaard,1
2267,aanvaarding,1
2268,kiesarrondissement,1
2269,brusselhallevilvoorde,1
2270,vormt,1
2271,vertrouwensrelatie,1
2272,afstand,1
2273,objectivering,1
2274,verdergezet,1
2275,schenken,1
2276,behartigen,1
2277,onthaal,1
2278,instaan,1
2279,doorverwijsfunctie,1
2280,eenmaal,1
2281,briefwisseling,1
2282,beheert,1
2283,loket”,1
2284,begrijpelijke,1
2285,”,1
2286,verloren,1
2287,pro,1
2288,17,1
2289,gramma,1
2290,nen,1
2291,toevoegen,1
2292,vermeden,1
2293,beslissingsbevoegdheid,1
2294,weddes,1
2295,afdwingen,1
2296,tastbare,1
2297,afdwingbaarheid,1
2298,geopteerd,1
2299,veralgemening,1
2300,afdwingbare,1
2301,beslissingsen,1
2302,uitvoeringstermijnen,1
2303,ambtshalve,1
2304,betaling,1
2305,verwijlinteresten,1
2306,subsidies,1
2307,gevolge,1
2308,fout,1
2309,nalatigheid,1
2310,laattijdig,1
2311,kwaliteitsgerichte,1
2312,sleutelopdrachten,1
2313,verslag,1
2314,vraagt,1
2315,herkenbare,1
2316,klantgerichte,1
2317,beheerde,1
2318,overheidsdienst,1
2319,bureaucratie,1
2320,afgebouwd,1
2321,vermelde,1
2322,neerleggen,1
2323,uiterlijk,1
2324,naderhand,1
2325,regelmatige,1
2326,evaluaties,1
2327,motivatie,1
2328,effectieve,1
2329,uitvoeringsplan,1
2330,bestuursdocumenten,1
2331,inclusief,1
2332,spreekrecht,1
2333,invoegen,1
2334,24ter,1
2335,grondwet,1
2336,erkend,1
2337,grondrecht,1
2338,afdwingbaar,1
2339,domei,1
2340,kabinetsmedewerkers,1
2341,substantieel,1
2342,kabinet,1
2343,geïnstitutionaliseerd,1
2344,interkabinettenwerkgroepen,1
2345,kabinetten,1
2346,onderworpen,1
2347,dubbelgebruik,1
2348,matrixorganisatie,1
2349,uitgegaan,1
2350,synthesenota,1
2351,regering”,1
2352,college,1
2353,secretarissengeneraal,1
2354,neergelegd,1
2355,responsabiliseren,1
2356,personeels,1
2357,timing,1
2358,verwachte,1
2359,deontologie,1
2360,zuiniger,1
2361,personeelsleden,1
2362,voordeel,1
2363,halen,1
2364,slecht,1
2365,gesanctioneerd,1
2366,prestatie,1
2367,waardering,1
2368,overheidsmanagement,1
2369,personeelsontwikkeling,1
2370,organisatieontwikkeling,1
2371,gezorgd,1
2372,informatiseringsinspanningen,1
2373,communicatie,1
2374,actiemiddelen,1
2375,integrale,1
2376,kwaliteitszorg,1
2377,zodoende,1
2378,vormingsinspanningen,1
2379,managementsvorming,1
2380,informatica,1
2381,communicatievaardigheden,1
2382,cursussen,1
2383,trainingonthejob,1
2384,decentralisatie,1
2385,deconcentratie,1
2386,tempo,1
2387,statutaire,1
2388,onderbouw,1
2389,ambtenarenstatuut,1
2390,vakbonden,1
2391,gewerkt,1
2392,versobering,1
2393,wervingen,1
2394,wederbenuttiging,1
2395,afvloeiingen,1
2396,vastheid,1
2397,jobinhoud,1
2398,dienstaanwijzing,1
2399,hirarchische,1
2400,loopbaanstructuur,1
2401,graden,1
2402,loopbanen,1
2403,stage,1
2404,selectieinstrument,1
2405,eindevaluatie,1
2406,personeelsevaluatiesysteem,1
2407,vertrekt,1
2408,voorhand,1
2409,geformuleerde,1
2410,loopbaanplanning,1
2411,promotiesysteem,1
2412,personeelsevaluatie,1
2413,verloven,1
2414,18,1
2415,wezigheden,1
2416,verminderde,1
2417,geldelijk,1
2418,baremaherziening,1
2419,onderhandeld,1
2420,leidinggevende,1
2421,verlonings,1
2422,toelagesysteem,1
2423,gemeente,1
2424,basiscel,1
2425,overheidburger,1
2426,decentralisatiemodel,1
2427,beleidsbevoegdheden,1
2428,overheidstaken,1
2429,hogere,1
2430,uitgeoefend,1
2431,verkort,1
2432,uiteindelijk,1
2433,wettelijkheid,1
2434,bestuursdaden,1
2435,begrotingsevenwicht,1
2436,inbouwen,1
2437,motiveringsplicht,1
2438,ontstane,1
2439,eigenschappen,1
2440,overheidsbesturen,1
2441,basiswetgevingen,1
2442,binnenlandse,1
2443,behartigt,1
2444,managementstructuren,1
2445,operationaliseren,1
2446,verklaart,1
2447,tegemoetkoming,1
2448,financieringsfonds,1
2449,verleend,1
2450,groter,1
2451,geïnde,1
2452,belastingen,1
2453,storten,1
2454,zicht,1
2455,bekend,1
2456,langs,1
2457,latere,1
2458,boven,1
2459,behartiging,1
2460,particuliere,1
2461,beleidsmaatregelen,1
2462,taalstatuut,1
2463,kordaat,1
2464,talen,1
2465,bestuurszaken,1
2466,gemeentebesturen,1
2467,geeft,1
2468,zwaksten,1
2469,overtuigingen,1
2470,persoonlijke,1
2471,georganiseerde,1
2472,ocmw‘s,1
2473,overheids,1
2474,overlegd,1
2475,ocmw’s,1
2476,garant,1
2477,welzijnsaanbod,1
2478,welzijnsbureaus,1
2479,gezondheids,1
2480,huisvestings,1
2481,verblijfsovereenkomst,1
2482,residentiële,1
2483,klachtenprocedure,1
2484,ombudsdienst,1
2485,welzijnsen,1
2486,gezondheidssector,1
2487,complementariteit,1
2488,beroepskrachten,1
2489,vrijwilligerswerk,1
2490,vesoc,1
2491,welzijnsraad,1
2492,ondermeer,1
2493,leden,1
2494,raden,1
2495,geledigen,1
2496,maatschappij,1
2497,welzijnswerk”,1
2498,uitvoeringsbeluiten,1
2499,participatiegraad,1
2500,toename,1
2501,éénoudergezinnen,1
2502,arbeids,1
2503,leefpatroon,1
2504,grootouders,1
2505,verdergaande,1
2506,flexibilisering,1
2507,arbeidstijd,1
2508,evenveel,1
2509,1500,1
2510,kinderopvangplaatsen,1
2511,ronde,1
2512,tafelconferentie,1
2513,huwelijksbureaus,1
2514,gereglementeerd,1
2515,adoptiediensten,1
2516,kraamhulpdiensten,1
2517,gepast,1
2518,organisatorisch,1
2519,unojaar,1
2520,participatiegedachte,1
2521,vaandel,1
2522,poetsdiensten,1
2523,regulier,1
2524,circuit,1
2525,doorstromingskansen,1
2526,hulp,1
2527,constant,1
2528,indien,1
2529,gecorrigeerd,1
2530,aangevuld,1
2531,gelijkschakeling,1
2532,voorziening,1
2533,doet,1
2534,rvt,1
2535,thuisverzorging,1
2536,pensioen,1
2537,verblijfkosten,1
2538,dekken,1
2539,reduceren,1
2540,bouwkost,1
2541,standaardisatie,1
2542,loslaten,1
2543,subsidieerbare,1
2544,vastleggen,1
2545,hoogte,1
2546,dagprijs,1
2547,erkenningsvoorwaarden,1
2548,ontplooien,1
2549,egjaar,1
2550,ouderen,1
2551,jongvolwassen,1
2552,81”,1
2553,volwassen,1
2554,inschakeling,1
2555,uitophet,1
2556,loonsubsidies,1
2557,betaald,1
2558,integratieprotocol,1
2559,evaluatiecommissie,1
2560,geleverde,1
2561,doorlichting,1
2562,begeleidingscontracten,1
2563,regel,1
2564,ambulante,1
2565,saneren,1
2566,onderbouwde,1
2567,informatieen,1
2568,aidspreventiebeleid,1
2569,uitsluitend,1
2570,aidspreventie,1
2571,aidsonderzoek,1
2572,professioneel,1
2573,voorbereide,1
2574,gezondheidsindicatoren,1
2575,ziekmakende,1
2576,uiteindelijke,1
2577,inbedding,1
2578,eerstelijnsgezondheidszorg,1
2579,screening,1
2580,universitaire,1
2581,labo’s,1
2582,121,1
2583,sensibiliseringsactie,1
2584,getouw,1
2585,school,1
2586,jeugdwerkingen,1
2587,onspanningsleven,1
2588,medisch,1
2589,sportbeoefening,1
2590,medische,1
2591,onoordeelkundig,1
2592,schadelijke,1
2593,bezorgdheid,1
2594,ijvert,1
2595,kwaliteitsevaluatie,1
2596,afgelijnde,1
2597,langverblijvende,1
2598,patinten,1
2599,intra,1
2600,extramurale,1
2601,beschut,1
2602,indeling,1
2603,lijn,1
2604,doelmatiger,1
2605,krisisinterventie,1
2606,riziv,1
2607,verslaving,1
2608,passend,1
2609,toenemende,1
2610,rekenen,1
2611,belgen,1
2612,missen,1
2613,cumulatie,1
2614,woonomgeving,1
2615,gezondheid,1
2616,concentreert,1
2617,sterkste,1
2618,beleidsinstrumenten,1
2619,intensief,1
2620,onaanvaardbaard,1
2621,bestaansonzekeren,1
2622,hoofdprioriteit,1
2623,wijkniveau,1
2624,partners,1
2625,gestalte,1
2626,wijkontwikkelingsplannen,1
2627,ervaringen,1
2628,ondersteunt,1
2629,knooppunt,1
2630,wijk,1
2631,impulsfonds,1
2632,objectief,1
2633,afgebakende,1
2634,geconcentreerd,1
2635,schuldproblematiek,1
2636,gronde,1
2637,aangepakt,1
2638,zie,1
2639,sturend,1
2640,commissies,1
2641,essentiëel,1
2642,kansarmoedecriteria,1
2643,resultaatsverbintenis,1
2644,aangaan,1
2645,soepeler,1
2646,regelingen,1
2647,beschikkingstelling,1
2648,programmatienormen,1
2649,prestatiestelsels,1
2650,verfraaïing,1
2651,schoolopbouwwerk,1
2652,buurtrenovatie,1
2653,alleenstaande,1
2654,geörienteerd,1
2655,essentiele,1
2656,wederzijdse,1
2657,verstandhouding,1
2658,wrevel,1
2659,geformuleerd,1
2660,koninklijke,1
2661,commissaris,1
2662,nevenvoorwaarden,1
2663,beheerst,1
2664,illegale,1
2665,vreemdelingen,1
2666,uitwijzing,1
2667,regularisatie,1
2668,fundamenten,1
2669,categoriaal,1
2670,nevenschakeling,1
2671,zelforganisatie,1
2672,centrum,1
2673,vroegtijdig,1
2674,verlaten,1
2675,vormingswerk,1
2676,contacten,1
2677,woonzekerheid,1
2678,steunend,1
2679,beleidsrelevant,1
2680,accenten,1
2681,herkenbaar,1
2682,omgevormd,1
2683,inschrijving,1
2684,begrotingskredieten,1
2685,overschotten,1
2686,rekeningencourant,1
2687,vennootschappen,1
2688,gemobiliseerd,1
2689,urgentieprogrammma,1
2690,huisvestingssector,1
2691,zichtbaar,1
2692,ingrijpen,1
2693,faciliteiten,1
2694,vertrouwdheid,1
2695,buurt,1
2696,veiligheidsgevoel,1
2697,aanpasbaar,1
2698,adlclusters,1
2699,wedstrijdaanbestedingen,1
2700,voorstel,1
2701,privésector,1
2702,mobiliseert,1
2703,kostprijs,1
2704,holdingmaatschappij,1
2705,kapitaalmarkt,1
2706,instaat,1
2707,aflossingen,1
2708,intresten,1
2709,leningen,1
2710,beloop,1
2711,fr,1
2712,privéinbreng,1
2713,rentabiliteit,1
2714,diversiteit,1
2715,vermengd,1
2716,toewijzing,1
2717,lage,1
2718,inkomens,1
2719,controlerecht,1
2720,kandidaathuurders,1
2721,wanbetaling,1
2722,huurder,1
2723,laag,1
2724,contact,1
