,words,count
1497,verlof,4
1498,8,4
1499,zgn,4
1500,vertegenwoordigen,4
1501,zitten,4
1502,consensus,4
1503,beslist,4
1504,zelfredzaamheid,4
1505,volksverzekering,4
1506,opleggen,4
1507,gezondheidsbeleid,4
1508,beleidsniveaus,4
1509,horizontale,4
1510,planlast,4
1511,slanken,4
1512,opbrengst,4
1513,uitoefenen,4
1514,200000,4
1515,genereren,4
1516,12,4
1517,relatie,4
1518,ontwerpen,4
1519,herkenbaar,4
1520,kwaliteitseis,4
1521,grondwettelijk,4
1522,bewaakt,4
1523,interactie,4
1524,spreken,4
1525,daardoor,4
1526,zekerheid,4
1527,budgetneutrale,4
1528,wegenvignet,4
1529,huis,4
1530,zeehavens,4
1531,frequenties,4
1532,eenvoudig,4
1533,medegebruik,4
1534,samenspraak,4
1535,woonuitbreidingsgebieden,4
1536,moderniseren,4
1537,vergroening,4
1538,fiscaliteit,4
1539,vergoedingen,4
1540,kringloopeconomie,4
1541,recreatie,4
1542,18,4
1543,eigendomsverwerving,4
1544,handhaven,4
1545,ofwel,4
1546,verminderd,4
1547,diversificatie,4
1548,fase,4
1549,accenten,4
1550,huurders,4
1551,klimaatdoelstellingen,4
1552,klimaatfonds,4
1553,hoogrendementsglas,4
1554,energieintensieve,4
1555,nettarieven,4
1556,bewegingen,4
1557,gemeenschapsvorming,4
1558,partnerschap,4
1559,buurt,4
1560,cofinanciering,4
1561,evenwichtig,4
1562,negatieve,4
1563,concentratie,4
1564,content,4
1565,regulator,4
1566,nauwgezet,4
1567,alvorens,4
1568,uitsluitend,4
1569,ruim,4
1570,mogen,4
1571,leerkrachten,4
1572,toelatingsproef,4
1573,niveaus,4
1574,daadwerkelijk,4
1575,jeugdwerkloosheid,4
1576,standaardnederlands,4
1577,duits,4
1578,druk,4
1579,vernieuwde,4
1580,multifunctioneel,4
1581,valt,4
1582,toelatingsproeven,4
1583,flexibilisering,4
1584,zware,4
1585,klemtoon,4
1586,efficiëntiewinst,4
1587,kerntaken,4
1588,introduceren,4
1589,gunstige,4
1590,financiën,4
1591,registratierechten,4
1592,schenkingsrechten,4
1593,verdeelrecht,4
1594,verminderingen,4
1595,iii,4
1596,ex,4
1597,norm,4
1598,personeel,4
1599,kennen,4
1600,beleidsmatige,4
1601,zover,4
1602,aangelegenheden,4
1603,31,4
1604,onderwijsbeleid,4
1605,kinderarmoede,4
1606,betekenen,4
1607,neutraal,4
1608,egovernment,4
1609,beschikken,4
1610,start,4
1611,wetgeving,4
1612,beheren,4
1613,afstemmen,4
1614,waarmee,4
1615,samenwerkingsverband,4
1616,afval,4
1617,leveranciers,4
1618,domein,4
1619,gepaste,4
1620,winnen,4
1621,juli,4
1622,erfgoedbeleid,4
1623,hierop,4
1624,waarvoor,4
1625,bevordert,4
1626,departementen,4
1627,agentschappen,4
1628,lijst,4
1629,bovenop,4
1630,rationalisatie,4
1631,waarover,4
1632,beschikt,4
1633,data,4
1634,facilitair,4
1635,pilootprojecten,4
1636,goedgekeurde,4
1637,ambitieuze,4
1638,belgische,4
1639,stroomlijnen,4
1640,tijdelijk,4
1641,band,4
1642,laatste,4
1643,vertegenwoordiger,4
1644,regelmatig,4
1645,proefprojecten,4
1646,nauwe,4
1647,toeleiding,4
1648,succesvol,4
1649,kleuter,4
1650,franse,4
1651,plattelandsbeleid,4
1652,delen,4
1653,politieke,4
1654,status,4
1655,aanvragen,4
1656,krachtig,4
1657,bossen,4
1658,luchthaven,4
1659,vlot,4
1660,opleveren,4
1661,toekomstgerichte,4
1662,drempels,4
1663,transitie,4
1664,realistisch,4
1665,flanders’,4
1666,hiermee,4
1667,regio,4
1668,bod,4
1669,minimale,4
1670,zorgberoepen,4
1671,arbeid,4
1672,doorstroom,4
1673,wetenschappelijke,4
1674,tegenover,4
1675,syntra,4
1676,operationaliseren,4
1677,succesvolle,4
1678,nuttig,4
1679,29,4
1680,limburg,4
1681,cfr,4
1682,vergrijzing,4
1683,doorgedreven,4
1684,overgang,4
1685,psychiatrische,4
1686,concretiseren,4
1687,langdurig,4
1688,haalbaar,4
1689,werkvloer,4
1690,collectieve,4
1691,ongekwalificeerde,4
1692,gehouden,4
1693,wallonië,4
1694,gevolge,4
1695,gecombineerde,4
1696,slachtoffers,4
1697,herkomst,4
1698,nt2,4
1699,ouder,4
1700,werkcomponent,4
1701,aanvullende,4
1702,samenhangend,4
1703,voetgangers,4
1704,fietsers,4
1705,motorrijders,4
1706,technologische,4
1707,uniforme,4
1708,juiste,4
1709,aantoonbaar,4
1710,spoor,4
1711,waterwegennetwerk,4
1712,gedrang,4
1713,verbeterde,4
1714,albertkanaal,4
1715,gewerkt,4
1716,nationale,4
1717,herbekeken,4
1718,waterwegen,4
1719,geactualiseerd,4
1720,alternatieve,4
1721,vele,4
1722,geheel,4
1723,proces,4
1724,beste,4
1725,inrichting,4
1726,vooropgestelde,4
1727,invloed,4
1728,bindende,4
1729,objectief,4
1730,brengt,4
1731,bron,4
1732,initiatiefnemers,4
1733,bijhorende,4
1734,rendabele,4
1735,proefproject,4
1736,budgetneutraal,4
1737,verkeersbelasting,4
1738,bijsturing,4
1739,mekaar,4
1740,eerder,4
1741,verdergezet,4
1742,regionaal,4
1743,verdienen,4
1744,multifunctionele,4
1745,draagkracht,4
1746,afgesproken,4
1747,conceptnota,4
1748,verankerd,4
1749,toelaten,4
1750,planologische,4
1751,criteria,4
1752,planproces,4
1753,opgeheven,4
1754,moment,4
1755,standpunten,4
1756,reduceren,4
1757,rechtsbescherming,4
1758,inspraak,4
1759,scheppen,4
1760,omvang,4
1761,besluitvorming,4
1762,gespecialiseerde,4
1763,verbreding,4
1764,grondstoffen,4
1765,biodiversiteit,4
1766,markten,4
1767,2017,4
1768,motor,4
1769,omwille,4
1770,groepen,4
1771,verduurzamen,4
1772,verduurzaming,4
1773,wereldwijde,4
1774,landbouwbedrijven,4
1775,momenteel,4
1776,verlies,4
1777,concreet,4
1778,technisch,4
1779,gelegd,4
1780,enzovoort,4
1781,tijdige,4
1782,betaalt,4
1783,rioolnetbeheerders,4
1784,competitiviteit,4
1785,aankoop,4
1786,iedere,4
1787,energiebesparing,4
1788,gestreefd,4
1789,evenwel,4
1790,strikt,4
1791,kostenefficiënte,4
1792,eenduidig,4
1793,panden,4
1794,overlast,4
1795,basisbedrag,4
1796,aanslagjaar,4
1797,betaalde,4
1798,verwerven,4
1799,hedendaagse,4
1800,patrimonium,4
1801,vaardigheden,4
1802,basisonderwijs,4
1803,ontwikkelt,4
1804,onderwijsinstellingen,4
1805,volwassenenonderwijs,4
1806,zorgsector,4
1807,aansluit,4
1808,deeltijds,4
1809,centra,4
1810,pleegzorg,4
1811,intersectorale,4
1812,uitdaging,4
1813,gezondheids,4
1814,omgevormd,4
1815,residentiële,4
1816,vaph,4
1817,zorgaanbod,4
1818,ondersteuningsnood,4
1819,huisartsen,4
1820,zorgvormen,4
1821,nadruk,4
1822,gezinszorg,4
1823,flexibel,4
1824,aangaande,4
1825,justitiële,4
1826,gemeenschapsinstellingen,4
1827,armoedebestrijding,4
1828,mannen,4
1829,sociaalcultureel,4
1830,kunsten,4
1831,kansengroepen,4
1832,agenda,4
1833,sportmedische,4
1834,publieksdiplomatie,4
1835,academische,4
1836,nv,4
1837,moeilijke,3
1838,lucht,3
1839,infrastructuurwerken,3
1840,kwaliteiten,3
1841,begint,3
1842,groeien,3
1843,enkele,3
1844,concentreren,3
1845,impuls,3
1846,verbetering,3
1847,toonaangevende,3
1848,verbintenis,3
1849,slaan,3
1850,4,3
1851,sterktes,3
1852,vraaggericht,3
1853,overheidsbeleid,3
1854,herculesstichting,3
1855,kennisgedreven,3
1856,infrastructuren,3
1857,alvast,3
1858,budgettair,3
1859,waardering,3
1860,winwinlening,3
1861,participatiedatabank,3
1862,tuinders,3
1863,trachten,3
1864,leefbare,3
1865,weerbaarheid,3
1866,dalen,3
1867,dé,3
1868,innoveren,3
1869,duurzamer,3
1870,sip,3
1871,natuurlijk,3
1872,samenhang,3
1873,selecteren,3
1874,hefboomprojecten,3
1875,macrobestemmingen,3
1876,kunststeden,3
1877,groote,3
1878,oorlog,3
1879,werelderfgoed,3
1880,76,3
1881,competentiegerichte,3
1882,65,3
1883,werklozen,3
1884,55plussers,3
1885,arbeidshandicap,3
1886,educatief,3
1887,verloven,3
1888,uitdoven,3
1889,7,3
1890,toegekend,3
1891,betaling,3
1892,premie,3
1893,wezen,3
1894,laag,3
1895,gelijkschakeling,3
1896,kinderopvangzoeker,3
1897,jeugdsanctierecht,3
1898,feiten,3
1899,9,3
1900,uitstek,3
1901,bestuurskracht,3
1902,verantwoordelijkheden,3
1903,hoofdlijnen,3
1904,schaalgrootte,3
1905,efficiëntieoogpunt,3
1906,democratie,3
1907,heffen,3
1908,dotatie,3
1909,oefenen,3
1910,opbrengsten,3
1911,totale,3
1912,logo,3
1913,uitgroeien,3
1914,taalgebruik,3
1915,uitdrukkelijk,3
1916,bevoegdheidsdomeinen,3
1917,ooit,3
1918,zaken,3
1919,gedeelde,3
1920,waarden,3
1921,vervangen,3
1922,selectief,3
1923,significant,3
1924,regel,3
1925,14,3
1926,15,3
1927,verplaatsingen,3
1928,reeks,3
1929,vrachtvervoer,3
1930,0,3
1931,verkeersdoden,3
1932,zeesluis,3
1933,waterwegennet,3
1934,basisbereikbaarheid,3
1935,kostendekkingsgraad,3
1936,vergelijkbaar,3
1937,voorbeelden,3
1938,rechtvaardige,3
1939,gedifferentieerde,3
1940,16,3
1941,17,3
1942,woonaanbod,3
1943,verantwoord,3
1944,herontwikkeling,3
1945,omgevingsplanning,3
1946,planologisch,3
1947,socioeconomische,3
1948,toepasbaarheid,3
1949,leidraad,3
1950,belonen,3
1951,waterafvoer,3
1952,vergoeding,3
1953,variabele,3
1954,stof,3
1955,schrijven,3
1956,vastgestelde,3
1957,inbreuken,3
1958,verwerving,3
1959,objectiveren,3
1960,herstellen,3
1961,beginsel,3
1962,hof,3
1963,betaalbaarheid,3
1964,helpt,3
1965,energiebesparende,3
1966,aangezien,3
1967,19,3
1968,som,3
1969,meerkosten,3
1970,aardgas,3
1971,klant,3
1972,20,3
1973,21,3
1974,kunstendecreet,3
1975,publicaties,3
1976,gevestigd,3
1977,kasteel,3
1978,gaasbeek,3
1979,creatief,3
1980,zelfontplooiing,3
1981,sociaalculturele,3
1982,rijk,3
1983,gezonde,3
1984,federaties,3
1985,sportbegeleiders,3
1986,slotte,3
1987,verhaal,3
1988,verticale,3
1989,actie,3
1990,verarming,3
1991,verschraling,3
1992,tegengaat,3
1993,vervullen,3
1994,benchmarking,3
1995,gewijzigd,3
1996,derde,3
1997,producties,3
1998,excellent,3
1999,didactische,3
2000,klas,3
2001,lerarenopleiding,3
2002,lerarenloopbaan,3
2003,verbanden,3
2004,bestuurlijk,3
2005,plaatsen,3
2006,bevinden,3
2007,keuzevrijheid,3
2008,buitengewoon,3
2009,uiterlijk,3
2010,richtingen,3
2011,associaties,3
2012,toch,3
2013,beleidsruimte,3
2014,uniform,3
2015,schuld,3
2016,percentage,3
2017,verlaging,3
2018,bouwgronden,3
2019,vrijstellingen,3
2020,slag,3
2021,stedenbeleid,3
2022,55,3
2023,75,3
2024,slanke,3
2025,daadkrachtige,3
2026,aanspreekpunt,3
2027,legt,3
2028,beleids,3
2029,evolueert,3
2030,administratief,3
2031,nauwkeurig,3
2032,organisatorische,3
2033,praktijken,3
2034,overnemen,3
2035,geldende,3
2036,uitvoeringsbesluiten,3
2037,slechts,3
2038,engageert,3
2039,commissie,3
2040,sturend,3
2041,optreedt,3
2042,regisseur,3
2043,personeelsbeleid,3
2044,plaatselijke,3
2045,ervaren,3
2046,regelen,3
2047,platformen,3
2048,single,3
2049,persoonlijke,3
2050,neutrale,3
2051,overleggen,3
2052,hinderpalen,3
2053,desgewenst,3
2054,autonoom,3
2055,vertrekkend,3
2056,uitgevoerde,3
2057,dynamiek,3
2058,intermediaire,3
2059,erkent,3
2060,aanpassen,3
2061,beperkingen,3
2062,riolering,3
2063,mandaat,3
2064,voortaan,3
2065,wet,3
2066,der,3
2067,geschrapt,3
2068,belastingen,3
2069,bevestigen,3
2070,coördinerende,3
2071,bezig,3
2072,dagelijks,3
2073,leidend,3
2074,voorzitter,3
2075,college,3
2076,afbouw,3
2077,doelen,3
2078,collectief,3
2079,individueel,3
2080,naleving,3
2081,experten,3
2082,comités,3
2083,opvolgen,3
2084,management,3
2085,behalve,3
2086,vertaling,3
2087,kanalen,3
2088,authentieke,3
2089,informatiebeleid,3
2090,effect,3
2091,innovatief,3
2092,verloning,3
2093,verhouding,3
2094,allochtone,3
2095,koppelen,3
2096,streefcijfer,3
2097,contact,3
2098,treffen,3
2099,databank,3
2100,bouwmeester,3
2101,gedeeltelijk,3
2102,brusselnorm,3
2103,beschouwt,3
2104,toetsen,3
2105,aangevuld,3
2106,overlegd,3
2107,vgc,3
2108,wenden,3
2109,tonen,3
2110,hetzelfde,3
2111,taalpromotiebeleid,3
2112,slachtoffer,3
2113,erkend,3
2114,leerplichtonderwijs,3
2115,evenwaardige,3
2116,leefbaar,3
2117,streek,3
2118,anderstalige,3
2119,trajectbegeleiding,3
2120,vaststellen,3
2121,onverkort,3
2122,voortdurend,3
2123,wachtlijsten,3
2124,ontstaan,3
2125,uitwisseling,3
2126,handhavingsbeleid,3
2127,toegezien,3
2128,parken,3
2129,natuurgebieden,3
2130,vindt,3
2131,kapitaal,3
2132,gordelfestival,3
2133,bestendigen,3
2134,overheidssteun,3
2135,onderneming,3
2136,creëert,3
2137,werkgelegenheid,3
2138,beginnende,3
2139,schouders,3
2140,partnerschappen,3
2141,gunstig,3
2142,clusters,3
2143,nietgericht,3
2144,care,3
2145,driehoek,3
2146,aanleiding,3
2147,aanwenden,3
2148,dichter,3
2149,slaagkansen,3
2150,the,3
2151,indirecte,3
2152,carbon,3
2153,leakage,3
2154,mobiele,3
2155,beleidskader,3
2156,concepten,3
2157,verspreid,3
2158,waarderen,3
2159,concurrentie,3
2160,laagdrempelige,3
2161,onderzoeksmiddelen,3
2162,onderzoekers,3
2163,bedrijfswereld,3
2164,multidisciplinaire,3
2165,kenniscentrum,3
2166,online,3
2167,belgisch,3
2168,grondslag,3
2169,toepassingsgebied,3
2170,gunstmaatregelen,3
2171,technologie,3
2172,comité,3
2173,responsabiliseren,3
2174,rapporten,3
2175,aoi,3
2176,overlappingen,3
2177,gezamenlijke,3
2178,aanwezigheid,3
2179,systematische,3
2180,bedrijvigheid,3
2181,verwacht,3
2182,ruimere,3
2183,inzetbaarheid,3
2184,begin,3
2185,aansluiting,3
2186,loopbanen,3
2187,ambities,3
2188,werkenden,3
2189,competentiebeleid,3
2190,klassieke,3
2191,denken,3
2192,toenemen,3
2193,anderen,3
2194,medische,3
2195,psychische,3
2196,zorgtrajecten,3
2197,instroom,3
2198,61,3
2199,gesco’s,3
2200,werkervaringsprogramma,3
2201,hervormd,3
2202,activeren,3
2203,uiteraard,3
2204,geheroriënteerd,3
2205,werkgever,3
2206,zijnhaar,3
2207,ongeacht,3
2208,gerealiseerde,3
2209,duurtijd,3
2210,remediëren,3
2211,beroepsopleiding,3
2212,laaggeschoolde,3
2213,langdurige,3
2214,reële,3
2215,beschouwd,3
2216,verfijnen,3
2217,apart,3
2218,plichten,3
2219,vervolgens,3
2220,transparant,3
2221,communiceren,3
2222,regisseursrol,3
2223,complementaire,3
2224,vastgelegd,3
2225,beslissen,3
2226,dynamische,3
2227,richtlijn,3
2228,rechtszeker,3
2229,werkplek,3
2230,instanties,3
2231,toelaat,3
2232,basisopleiding,3
2233,bijgestuurd,3
2234,nt2aanbod,3
2235,leertrajecten,3
2236,beleidsmatig,3
2237,gelijkwaardig,3
2238,perspectief,3
2239,leerling,3
2240,afdoende,3
2241,werven,3
2242,gescheiden,3
2243,thematische,3
2244,mobiliteitsplan,3
2245,actieplannen,3
2246,middellange,3
2247,vervoersnetwerk,3
2248,betrouwbare,3
2249,aandachtspunt,3
2250,verbetert,3
2251,benadrukken,3
2252,vermeden,3
2253,verkeers,3
2254,bovenlokaal,3
2255,verbindingen,3
2256,ingeschakeld,3
2257,reiziger,3
2258,bezettingsgraad,3
2259,gedifferentieerd,3
2260,tram,3
2261,tramverlenging,3
2262,systemen,3
2263,hinterland,3
2264,bouw,3
2265,verdrag,3
2266,schaalvergroting,3
2267,afgebakend,3
2268,gefaseerde,3
2269,zone,3
2270,ontsloten,3
2271,betrouwbaar,3
2272,normen,3
2273,bruggen,3
2274,dringt,3
2275,mits,3
2276,zodanig,3
2277,vergroenen,3
2278,uitbouwen,3
2279,fiets,3
2280,antwerpse,3
2281,milderende,3
2282,exploitatie,3
2283,aanzet,3
2284,kostenbatenanalyse,3
2285,gegarandeerd,3
2286,aanvaardbaar,3
2287,poorten,3
2288,educatie,3
2289,levenslang,3
2290,garantie,3
2291,controles,3
2292,voorkeur,3
2293,weten,3
2294,veilig,3
2295,verkeersslachtoffers,3
2296,combineren,3
2297,inbegrip,3
2298,klimaatverandering,3
2299,lossen,3
2300,bus,3
2301,concurrentieel,3
2302,distributie,3
2303,verzoenen,3
2304,vrachtwagens,3
2305,lzv’s,3
2306,stimuli,3
2307,vignet,3
2308,tussentijd,3
2309,evoluties,3
2310,gewestgrensoverschrijdende,3
2311,ticketintegratie,3
2312,geboekt,3
2313,performante,3
2314,modernisering,3
2315,doordacht,3
2316,verweven,3
2317,opzichte,3
2318,bouwt,3
2319,houding,3
2320,fungeren,3
2321,opbouw,3
2322,verweving,3
2323,vertrekkende,3
2324,overstijgt,3
2325,bedreigde,3
2326,verwevenheid,3
2327,verscheidenheid,3
2328,best,3
2329,ruil,3
2330,stimulansen,3
2331,verantwoorde,3
2332,pandenbeleid,3
2333,flankerende,3
2334,planprocessen,3
2335,regelgevend,3
2336,mer,3
2337,debat,3
2338,uitgesloten,3
2339,beogen,3
2340,continue,3
2341,filosofie,3
2342,gehele,3
2343,herwerken,3
2344,uitvoeringsbesluit,3
2345,wijzigingen,3
2346,billijke,3
2347,declassering,3
2348,grijpen,3
2349,verwaarlozing,3
2350,bedrijfsruimten,3
2351,ontwikkelingskansen,3
2352,cluster,3
2353,landbouwbeleid,3
2354,landbouwsector,3
2355,investment,3
2356,trade,3
2357,ganse,3
2358,maal,3
2359,kwantitatieve,3
2360,voorbeeldfunctie,3
2361,voedsel,3
2362,consumenten,3
2363,ontspanning,3
2364,geoptimaliseerd,3
2365,streeft,3
2366,opdrachten,3
2367,dorpenbeleid,3
2368,vrijwilligerswerk,3
2369,weggewerkt,3
2370,aldus,3
2371,juridisch,3
2372,omzetting,3
2373,gelden,3
2374,reorganisatie,3
2375,gewestelijke,3
2376,subsidiariteit,3
2377,saneren,3
2378,kost,3
2379,aquafin,3
2380,ingevolge,3
2381,milieumaatschappij,3
2382,zodoende,3
2383,kwh,3
2384,voorts,3
2385,randvoorwaarden,3
2386,klachten,3
2387,onderscheiden,3
2388,energiesysteem,3
2389,binnenlandse,3
2390,wkk,3
2391,helft,3
2392,herstel,3
2393,netbeheerders,3
2394,vreg,3
2395,mede,3
2396,overgangsregeling,3
2397,opgebouwde,3
2398,schrappen,3
2399,energiediensten,3
2400,aanbieders,3
2401,doorgevoerd,3
2402,inventarisatie,3
2403,dubbele,3
2404,huurder,3
2405,verhuurder,3
2406,aanpassingen,3
2407,stimulerende,3
2408,gemeente,3
2409,bindend,3
2410,reiken,3
2411,rolverdeling,3
2412,kwaliteitscontrole,3
2413,gehanteerd,3
2414,studierichting,3
2415,gepleegd,3
2416,ieder,3
2417,sportclubs,3
2418,startende,3
2419,kwaliteitszorg,3
2420,kunstonderwijs,3
2421,welzijnssector,3
2422,officieel,3
2423,werden,3
2424,patiëntcliënt,3
2425,vroegdetectie,3
2426,solidariteit,3
2427,hechten,3
2428,overtuigd,3
2429,opportuniteit,3
2430,vertrekt,3
2431,reden,3
2432,samenbrengen,3
2433,zorgfonds,3
2434,hulpmiddelen,3
2435,model,3
2436,doelmatigheid,3
2437,zorgverstrekkers,3
2438,gezondheidsdoelstellingen,3
2439,beeldvorming,3
2440,ouderen,3
2441,hulpmiddelenbeleid,3
2442,poetshulp,3
2443,jongerenwelzijn,3
2444,persoon,3
2445,minderjarigen,3
2446,zorgcircuits,3
2447,aanmerking,3
2448,uitmaken,3
2449,hulpverleners,3
2450,zorggebruiker,3
2451,belanghebbenden,3
2452,doorbreken,3
2453,vereenvoudigde,3
2454,gemeenschappen,3
2455,gedetineerden,3
2456,holebi’s,3
2457,zelfredzaam,3
2458,kloof,3
2459,gender,3
2460,seksuele,3
2461,identiteit,3
2462,roerend,3
2463,vaf,3
2464,jeugdwerk,3
2465,bewegen,3
2466,gezamenlijk,3
2467,mediasector,3
2468,omroepen,3
2469,zones,3
2470,televisieomroepen,3
2471,radiozenders,3
2472,sportaanbod,3
2473,erfgoedeigenaars,3
2474,beschermd,3
2475,varend,3
2476,monument,3
2477,herita,3
2478,herdenking,3
2479,troeven,3
2480,buurlandenbeleid,3
2481,postennetwerk,3
2482,institutionele,3
2483,ministerraden,3
2484,deelstaten,3
2485,investeerders,3
2486,noordrijnwestfalen,3
2487,bilaterale,3
2488,strategienota’s,3
2489,dar,3
2490,meteen,2
2491,minst,2
2492,even,2
2493,inclusieve,2
2494,ondernemingsklimaat,2
2495,bekend,2
2496,schouder,2
2497,achter,2
2498,allen,2
2499,voelen,2
2500,snoeien,2
2501,ondernemingssteun,2
2502,miljard,2
2503,dankzij,2
2504,besparen,2
2505,apparaat,2
2506,grondgebonden,2
2507,slagkrachtige,2
2508,slaat,2
2509,datzelfde,2
2510,stroomstoot,2
2511,steunt,2
2512,marktgedreven,2
2513,wekt,2
2514,snellere,2
2515,fuseren,2
2516,steunkader,2
2517,onderzoeksinfrastructuur,2
2518,vierde,2
2519,revolutie,2
2520,innovatiesteun,2
2521,kwestie,2
2522,levensfasen,2
2523,falen,2
2524,stigma,2
2525,overlappende,2
2526,concentreert,2
2527,kwadraat,2
2528,topkwaliteit,2
2529,weerbaarder,2
2530,mobiliteitsplannen,2
2531,natuurbeleidsplannen,2
2532,toerismepact,2
2533,aantrekkingskracht,2
2534,kernattracties,2
2535,selectie,2
2536,nautische,2
2537,fietsknooppuntennetwerk,2
2538,wandelknooppuntennetwerk,2
2539,begraafplaatsen,2
2540,gedenktekens,2
2541,frontstreek,2
2542,nadien,2
2543,vredes,2
2544,herdenkingstoerisme,2
2545,intussen,2
2546,viering,2
2547,vijfhonderdste,2
2548,pieter,2
2549,breugel,2
2550,oude,2
2551,evenement,2
2552,samenhangende,2
2553,loopbaanakkoord,2
2554,daarover,2
2555,banenpact,2
2556,oudere,2
2557,loonkosten,2
2558,pwastelsel,2
2559,arbeidsmarktgerichte,2
2560,opleidingscheques,2
2561,opleidingskrediet,2
2562,arbeids,2
2563,prijs,2
2564,uitkering,2
2565,budgetten,2
2566,tripartite,2
2567,middenveldorganisaties,2
2568,verstrekkers,2
2569,persoonsgerelateerde,2
2570,uitkeringen,2
2571,inwonerschap,2
2572,toetreding,2
2573,bevoegdheidsoverdracht,2
2574,gezinsbijslagen,2
2575,basiskinderbijslag,2
2576,rangorderegeling,2
2577,leeftijdstoeslag,2
2578,opgroeien,2
2579,gezinsgrootte,2
2580,gezinsbijslag,2
2581,famifed,2
2582,subsidiebedragen,2
2583,onbedoelde,2
2584,belemmeringen,2
2585,ernst,2
2586,maturiteit,2
2587,proportionaliteitsbeginsel,2
2588,ondersteuningsnoden,2
2589,mechanismen,2
2590,11,2
2591,voortbouwend,2
2592,bestuursperiode,2
2593,bonus,2
2594,100000,2
2595,zelfs,2
2596,wijken,2
2597,gemotiveerd,2
2598,grootstedelijke,2
2599,oplevert,2
2600,stedenfonds,2
2601,“lokaal,2
2602,bestuur”,2
2603,gemeentedecreet,2
2604,ocmwdecreet,2
2605,drastische,2
2606,inperking,2
2607,verliezen,2
2608,opcentiemen,2
2609,omgezet,2
2610,wegens,2
2611,halveren,2
2612,inwonersaantal,2
2613,provincieraadsleden,2
2614,gedeputeerden,2
2615,banden,2
2616,behoeve,2
2617,ontmoetingsplaats,2
2618,venster,2
2619,notariële,2
2620,akten,2
2621,nageleefd,2
2622,omzendbrieven,2
2623,taalfaciliteiten,2
2624,zelfbewust,2
2625,ministerie,2
2626,beleidscoherentie,2
2627,eenieder,2
2628,vrijheden,2
2629,inspanningsverplichting,2
2630,resultaatverbintenis,2
2631,spannen,2
2632,integratietraject,2
2633,euonderdanen,2
2634,vestigen,2
2635,13,2
2636,toegangspoort,2
2637,omvattende,2
2638,vervangingsbeleid,2
2639,paal,2
2640,perk,2
2641,verkokering,2
2642,intensievere,2
2643,transacties,2
2644,soepele,2
2645,letterlijk,2
2646,performanter,2
2647,probleemoplossende,2
2648,200,2
2649,verkeersveiligheidsplan,2
2650,krachten,2
2651,verkeersveiligheidsactiviteiten,2
2652,deurganckdoksluis,2
2653,shipproject,2
2654,hinterlandontsluiting,2
2655,concurrentiële,2
2656,tramverbindingen,2
2657,basismobiliteit,2
2658,reclame,2
2659,commercieel,2
2660,ambiëren,2
2661,93000,2
2662,verdichting,2
2663,kavels,2
2664,aansnijden,2
2665,inbreiding,2
2666,black,2
2667,milieuvergunning,2
2668,rentmeesterschap,2
2669,voetafdruk,2
2670,transitiedenken,2
2671,ontraden,2
2672,bestraffen,2
2673,milieuvervuiling,2
2674,milieuzorg,2
2675,zuivering,2
2676,fijn,2
2677,ozon,2
2678,relateren,2
2679,autofiscaliteit,2
2680,luchtkwaliteit,2
2681,behoort,2
2682,impactanalyse,2
2683,statiegeld,2
2684,plastic,2
2685,flessen,2
2686,blik,2
2687,groenblauwe,2
2688,educatieve,2
2689,kustpoldergraslanden,2
2690,verlengde,2
2691,controlesysteem,2
2692,ongestraft,2
2693,responsabiliseringscampagne,2
2694,huisdieren,2
2695,exotische,2
2696,dieren,2
2697,lopende,2
2698,contouren,2
2699,keuzemogelijkheid,2
2700,belastingplichtigen,2
2701,registratierecht,2
2702,huizenprijzen,2
2703,herfinanciering,2
2704,woninghuur,2
2705,huurcodex,2
2706,woonzekerheid,2
2707,woonkwaliteit,2
2708,betaalzekerheid,2
2709,verhuurders,2
2710,energiebeleid,2
2711,verstandiger,2
2712,oplopen,2
2713,‘gratis,2
2714,oorspronkelijk,2
2715,bedoelde,2
2716,haalt,2
2717,tegengaan,2
2718,dakisolatieprogramma,2
2719,spouwmuurisolatie,2
2720,minimaal,2
2721,nietresidentiële,2
2722,kostenoptimaal,2
2723,certificatensysteem,2
2724,stroom,2
2725,certificatenoverschot,2
2726,marktsysteem,2
2727,installaties,2
2728,tijdstippen,2
2729,distributienettarieven,2
2730,zuiver,2
2731,netgerelateerd,2
2732,reserveert,2
2733,reflecteert,2
2734,overproductie,2
2735,presentatieplekken,2
2736,confronteren,2
2737,leeft,2
2738,topambassadeurs,2
2739,kunstinstellingen,2
2740,armslag,2
2741,singel,2
2742,m,2
2743,hka,2
2744,operagebouwen,2
2745,uitpas,2
2746,kortings,2
2747,voordeel,2
2748,kansenpassen,2
2749,geautomatiseerd,2
2750,vormingsinstellingen,2
2751,engageren,2
2752,gereglementeerde,2
2753,boekenprijs,2
2754,kortingsplafond,2
2755,zes,2
2756,ademruimte,2
2757,boekenaanbod,2
2758,gastland,2
2759,frankfurter,2
2760,buchmesse,2
2761,verstevigen,2
2762,evoluerend,2
2763,sportlandschap,2
2764,zwembadproblematiek,2
2765,mediawereld,2
2766,pluriform,2
2767,crossmediale,2
2768,bestrijdt,2
2769,hij,2
2770,22,2
2771,ontkoppeling,2
2772,ketnet,2
2773,canvas,2
2774,muziek,2
2775,genres,2
2776,zenders,2
2777,zenduren,2
2778,23,2
2779,24,2
2780,trots,2
2781,verstandig,2
2782,oplossen,2
2783,uitrusting,2
